
"Reference number","2022-20302113"
"Entity number","0655957748"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","LA COOP DU DOMAINE DES CORTILS"
"Entity address street","CHEMIN DES CORTILS"
"Entity address number","5"
"Entity postal code","4670"
"Entity city","Blégny"
"Entity country","Belgique"
"General assembly date","2022-06-11"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société coopérative à responsabilité limitée"
"40/41","59480.11"
"492/3","84810.69"
"454/9","1890.46"
"10","5868000"
"14","-314295.18"
"17","448172.48"
"3","94185.86"
"22","5780147.72"
"23","50496.04"
"24","19099.88"
"75/76B","1628.77"
"40","57370.85"
"41","2109.26"
"42","14291.78"
"44","10466.47"
"45","4640.75"
"14P","-251154.75"
"8329","751769.34"
"22/27","5849743.64"
"8199P","6270754.11"
"10/49","6117647.05"
"65","5135.47"
"21/28","5849743.64"
"20/58","6117647.05"
"10/11","5868000"
"10/15","5553704.82"
"170/4","448172.48"
"450/3","2750.29"
"54/58","101607.84"
"630","131973.8"
"65/66B","5135.47"
"8329P","619795.54"
"9903","-63140.43"
"9900","83152.82"
"9901","-59633.73"
"9906","-314295.18"
"9904","-63140.43"
"9905","-63140.43"
"42/48","30959.06"
"76B","1628.77"
"8279","131973.8"
"440/4","10466.47"
"8169","330758.87"
"47/48","1560.06"
"91611","222435.63"
"640/8","10812.75"
"50/53","2000"
"490/1","10629.6"
"30/36","94185.86"
"29/58","267903.41"
"17/49","563942.23"
"8199","6601512.98"
"91631","125000"
"174/0","448172.48"
"91621","125000"
"100","5868000"
