
"Reference number","2023-00031023"
"Entity number","0477838034"
"Accounting period start date","2021-07-01"
"Accounting period end date","2022-06-30"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Vervan"
"Entity address street","Graanmarkt"
"Entity address number","6"
"Entity postal code","8500"
"Entity city","Kortrijk"
"Entity country","België"
"General assembly date","2023-02-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","340712.74"
"492/3","72500"
"1341","1"
"454/9","19583.62"
"58032","248"
"635/8","0"
"111","18600"
"1213","7"
"1212","0"
"1211","7"
"8525","0"
"5813","1127"
"13","69405.59"
"14","104733.31"
"17","594592.33"
"3","1761962.73"
"1103","8"
"1343","1"
"1101","8"
"22","17690.68"
"23","0"
"24","44381.14"
"26","106701.54"
"28","25275"
"75/76B","2947.01"
"9087","8.5"
"132","37556.1"
"133","29989.49"
"1011","10247"
"1003","8.5"
"1002","0.9"
"1001","7.8"
"130/1","1860"
"40","163619.44"
"41","177093.3"
"44","500822.15"
"45","65710.28"
"46","1347333.88"
"14P","209914.16"
"1013","11213"
"1012","966"
"8329","1631714.77"
"12111","1"
"12113","1"
"22/27","168773.36"
"12001","1"
"12003","1"
"8199P","1733154.42"
"62","274347.74"
"10/49","2875385.41"
"65","33890.85"
"21/28","194048.36"
"20/58","2875385.41"
"10/11","18600"
"10/15","192738.9"
"75","2947.01"
"170/4","594592.33"
"1003P","8.3"
"1053","8"
"1052","0"
"1051","8"
"8395P","25275"
"12101","6"
"8912","594592.33"
"12103","6"
"450/3","46126.66"
"54/58","570681.35"
"630","68149.91"
"65/66B","33890.85"
"6502","0"
"8329P","1563564.86"
"1013P","2086"
"9903","-104937.15"
"9900","289571.06"
"9901","-73993.31"
"9906","104733.31"
"9904","-105180.85"
"9905","-105180.85"
"42/48","2015554.18"
"8279","68149.91"
"2053","12"
"2051","12"
"8395","25275"
"440/4","500822.15"
"8169","67333.71"
"47/48","101687.87"
"1023P","50798.34"
"172/3","594592.33"
"640/8","21066.72"
"490/1","7980.23"
"3053","13"
"3051","13"
"30/36","1761962.73"
"29/58","2681337.05"
"17/49","2682646.51"
"8199","1800488.13"
"58132","1127"
"1311","1860"
"1203","1"
"1323","7"
"1202","0"
"1201","1"
"1321","7"
"67/77","243.7"
"5803","248"
