
"Reference number","2025-00093008"
"Entity number","0472487790"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Recreatiecentrum Breebos"
"Entity address street","Merksplassesteenweg"
"Entity address number","104"
"Entity postal code","2310"
"Entity city","Rijkevorsel"
"Entity country","België"
"General assembly date","2025-04-18"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","2914517.88"
"492/3","366288.57"
"1341","2"
"454/9","65111.88"
"9062","3628742.9"
"1213","4.2"
"1212","3"
"1211","3"
"8525","0"
"10","90081.67"
"12","1758634.26"
"13","795627.73"
"17","1729846.02"
"3","337978.56"
"1103","7.7"
"1102","6"
"1343","3"
"1101","5"
"1342","2"
"21","5176"
"22","3403853.86"
"23","1326502.73"
"24","61462.07"
"26","7012.63"
"27","372707.79"
"28","1170684.28"
"29","10000"
"75/76B","92769.85"
"9087","11.3"
"130","9008.17"
"133","786619.56"
"6921","71958.5"
"8309","3143455.2"
"1011","19721"
"1003","11.3"
"1002","5"
"1001","9"
"130/1","9008.17"
"8129P","358307.38"
"40","1961109.49"
"41","953408.39"
"42","731906.18"
"43","1166990.7"
"44","1341231.68"
"45","289227.85"
"46","977834"
"1022","95310.28"
"1021","500562.97"
"1013","23476"
"1012","3755"
"8329","4063808.9"
"22/27","5171539.08"
"1023","595873.25"
"12002","3"
"12001","2"
"12003","3.5"
"8199P","10364585.96"
"62","595873.25"
"10/49","9856488.49"
"65","187474.28"
"66","45393.97"
"21/28","6347399.36"
"20/58","9856488.49"
"290","10000"
"8109","282086.43"
"10/11","90081.67"
"10/15","2644343.66"
"75","92769.85"
"76","235955.01"
"170/4","1729846.02"
"1003P","11.1"
"631/4","668.77"
"1053","7.7"
"1052","6"
"1051","5"
"8395P","1470684.28"
"12101","3"
"8912","1614645.34"
"8913","115200.68"
"12103","4.2"
"12102","3"
"8375","300000"
"8259","1758634.26"
"450/3","224115.97"
"54/58","36143.3"
"630","503066.98"
"65/66B","187474.28"
"6502","0"
"8129","85383.95"
"8922","3628742.9"
"8059P","368824.38"
"691/2","71958.5"
"8329P","6713360.12"
"8029","3822"
"1013P","23450"
"9903","75346.41"
"9900","1378663.73"
"9901","170050.84"
"9906","71958.5"
"9904","71958.5"
"9905","71958.5"
"42/48","5116010.24"
"76A","235955.01"
"8039","282086.43"
"8279","493903.98"
"2053","1407.8"
"2052","3"
"2051","1407"
"8395","1170684.28"
"892","3628742.9"
"440/4","1341231.68"
"8721","0"
"8722","0"
"8169","923879.38"
"47/48","608819.83"
"1023P","587489.63"
"172/3","1729846.02"
"66A","45393.97"
"8179","3811751.62"
"91611","3403853.86"
"8732","0"
"8059","90559.95"
"8731","0"
"640/8","63609.92"
"490/1","210449.39"
"8189","0"
"3053","1408.2"
"3052","1"
"3051","1408"
"30/36","337978.56"
"29/58","3509089.13"
"8079","9163"
"17/49","7212144.83"
"8199","7476713.72"
"430/8","1166990.7"
"8259P","1758634.26"
"91621","427303.71"
"9295","907008.69"
"100","90081.67"
"1203","3.5"
"1323","4.7"
"1202","3"
"1322","4"
"1201","2"
"1321","3"
"902","0"
"67/77","3387.91"
