
"Reference number","2024-00334859"
"Entity number","0420957432"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Les Pommiers"
"Entity address street","Rue du pont"
"Entity address number","15"
"Entity postal code","4170"
"Entity city","Comblain-au-Pont"
"Entity country","België"
"General assembly date","2024-05-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","1382.32"
"110","25000"
"13","134628.37"
"16","37104.25"
"22","194527.66"
"23","154379.34"
"28","127.8"
"132","117539.61"
"133","17088.76"
"6921","2647.72"
"8309","144119.21"
"694/7","80000"
"41","1382.32"
"44","1684.44"
"45","2000.06"
"791/2","80000"
"8329","68234.63"
"22/27","348907"
"168","37104.25"
"8199P","561612.71"
"10/49","350417.12"
"65","258.31"
"66","1095.93"
"21/28","349034.8"
"20/58","350417.12"
"10/11","25000"
"10/15","159628.37"
"76","102810.33"
"8395P","1150.9"
"8375","1023.1"
"450/3","2000.06"
"630","12911.84"
"65/66B","258.31"
"691/2","2647.72"
"8329P","199442"
"9903","-13298.24"
"9900","4668.03"
"9901","-13039.93"
"9906","2647.72"
"9904","-10336.16"
"9905","2647.72"
"42/48","153684.5"
"76A","102810.33"
"8279","12911.84"
"8395","127.8"
"440/4","1684.44"
"8169","150000"
"47/48","150000"
"780","4327.96"
"789","12983.88"
"8179","294471.08"
"66A","1095.93"
"640/8","3700.19"
"29/58","1382.32"
"17/49","153684.5"
"8199","417141.63"
"694","80000"
"67/77","1365.88"
