
"Reference number","2025-00343921"
"Entity number","0443047401"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Motel Dennenhof"
"Entity address street","Bredabaan"
"Entity address number","940"
"Entity postal code","2930"
"Entity city","Brasschaat"
"Entity country","België"
"General assembly date","2025-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","432888.21"
"1341","6"
"454/9","371070.4"
"1213","21.3"
"1212","10"
"1211","14"
"10","61924"
"13","4703648.44"
"17","100718.21"
"3","79212.22"
"1103","55.9"
"1102","14"
"1343","9.1"
"1101","46"
"1342","4"
"23","334206.12"
"24","301114.49"
"26","204263.62"
"28","3000"
"29","1527185.08"
"75/76B","10304.56"
"9087","56.3"
"130","6200"
"133","4697448.44"
"1113","8"
"1111","8"
"6921","957600.05"
"1011","92176"
"1003","56.3"
"1002","13.7"
"1001","46.2"
"130/1","6200"
"8129P","10648.56"
"40","336729.78"
"41","96158.43"
"42","51264.36"
"44","221526.85"
"45","438192.43"
"1022","455004.81"
"1021","2576832.33"
"14P","6"
"1013","108452"
"1012","16276"
"8329","2052052.47"
"22/27","839584.23"
"1023","3031837.14"
"12002","4"
"12001","40"
"12003","42.6"
"8199P","2760881.03"
"62","3031837.14"
"10/49","5577274.29"
"65","10377.52"
"66","373.78"
"21/28","842584.23"
"20/58","5577274.29"
"291","1527185.08"
"10/11","61924"
"10/15","4765572.44"
"75","10304.56"
"8365","2750"
"170/4","100718.21"
"1003P","96.6"
"1053","63.9"
"1052","14"
"1051","54"
"8395P","250"
"12101","14"
"8912","85057.44"
"8913","15660.77"
"12103","21.3"
"12102","10"
"450/3","67122.03"
"54/58","1648803.56"
"630","177232.53"
"65/66B","10751.3"
"753","8.41"
"8129","10702.93"
"8059P","10702.93"
"691/2","957600.05"
"8329P","1874874.31"
"1013P","103321"
"9903","1261710.4"
"9900","4484542.27"
"9901","1262157.14"
"9906","957600.05"
"9904","957594.05"
"9905","957594.05"
"42/48","710983.64"
"8279","177178.16"
"2053","3361"
"2052","30"
"2051","3342"
"8395","3000"
"440/4","221526.85"
"8169","130755.67"
"1023P","2981059.95"
"66B","373.78"
"8059","10702.93"
"640/8","13315.46"
"50/53","1000000"
"490/1","46600.99"
"3053","3339"
"3052","28"
"3051","3322"
"30/36","79212.22"
"29/58","4734690.06"
"8079","54.37"
"17/49","811701.85"
"8199","2891636.7"
"174/0","100718.21"
"100","61924"
"1203","42.6"
"1323","54.8"
"1202","4"
"1322","10"
"1201","40"
"1321","48"
"67/77","304116.35"
