
"Reference number","2023-00511305"
"Entity number","0428333192"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Confortat"
"Entity address street","Zeedijk"
"Entity address number","12"
"Entity postal code","8420"
"Entity city","De Haan"
"Entity country","België"
"General assembly date","2023-05-12"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","291317.84"
"492/3","26286.7"
"454/9","0"
"111","18592.01"
"8525","0"
"13","153159.2"
"14","-15131.66"
"28","14411.01"
"29","163615.92"
"75/76B","2124.81"
"133","151300"
"6921","0"
"130/1","1859.2"
"40","1936"
"41","289381.84"
"42","25000"
"44","95035.77"
"45","151090.23"
"14P","84.47"
"62","0"
"10/49","471457.23"
"65","420.05"
"21/28","14411.01"
"20/58","471457.23"
"291","163615.92"
"10/11","18592.01"
"10/15","156619.55"
"75","2124.81"
"8395P","14411.01"
"450/3","151090.23"
"54/58","2112.46"
"65/66B","420.05"
"691/2","0"
"9903","-15216.13"
"9900","-16658.89"
"9901","-16920.89"
"9906","-15131.66"
"9904","-15216.13"
"9905","-15216.13"
"42/48","288550.98"
"8395","14411.01"
"440/4","95035.77"
"47/48","17424.98"
"640/8","262"
"29/58","457046.22"
"17/49","314837.68"
"1311","1859.2"
