
"Reference number","2024-00380682"
"Entity number","0432332661"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Q Leisure Properties"
"Entity address street","Langevelddreef"
"Entity address number","26"
"Entity address box","1"
"Entity postal code","9840"
"Entity city","Nazareth-De Pinte"
"Entity country","België"
"General assembly date","2024-06-04"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","12013.25"
"492/3","933.2"
"110","917640"
"8525","0"
"13","1023524.84"
"14","-106794.98"
"16","341174.95"
"20","3010.91"
"22","466377.18"
"23","0"
"24","33152.76"
"26","0"
"28","0"
"29","1670937.5"
"75/76B","46355.2"
"9087","0"
"132","1023524.84"
"133","0"
"8309","753674.5"
"40","10749.05"
"41","1264.2"
"44","11044.92"
"45","10868.5"
"14P","29798.25"
"791/2","2000"
"8329","63970.06"
"22/27","499529.94"
"168","341174.95"
"8199P","1455192.65"
"62","0"
"10/49","2198501.32"
"65","174.62"
"21/28","499529.94"
"20/58","2198501.32"
"291","1670937.5"
"10/11","917640"
"10/15","1834369.86"
"75","46355.2"
"76","1402212.39"
"8395P","1127.44"
"450/3","10868.5"
"54/58","13009.72"
"630","66981.24"
"65/66B","174.62"
"8386","-1127.44"
"8329P","753674.5"
"9903","1226106.56"
"9900","1275870.73"
"9901","1179925.98"
"9906","-108794.98"
"9904","884931.61"
"9905","-138593.23"
"42/48","22023.31"
"76A","1402212.39"
"8279","63970.06"
"8395","0"
"892","0"
"440/4","11044.92"
"8169","563500"
"47/48","109.89"
"780","8878.15"
"789","26634.45"
"8179","1455192.65"
"640/8","28963.51"
"490/1","0"
"680","350053.1"
"29/58","1695960.47"
"689","1050159.29"
"17/49","22956.51"
"8199","563500"
"902","0"
"67/77","0"
