
"Reference number","2023-00128519"
"Entity number","0455924150"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","FDC"
"Entity address street","Mazestraat"
"Entity address number","12"
"Entity postal code","9030"
"Entity city","Mariakerke (Gent)"
"Entity country","België"
"General assembly date","2023-05-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","3435.95"
"111","18592.01"
"14","-106446.94"
"17","50000"
"22","204560.84"
"23","15051.5"
"24","2545.33"
"75/76B","11.05"
"8309","11076.71"
"8129P","1306.8"
"40","3435.95"
"44","3989.2"
"46","3852"
"14P","-114001.56"
"8329","346880.82"
"22/27","222157.67"
"8199P","578370.86"
"10/49","240306.51"
"65","1993.51"
"21/28","222157.67"
"20/58","240306.51"
"10/11","18592.01"
"10/15","-87854.93"
"75","11.05"
"178/9","50000"
"54/58","13419.77"
"630","23983.89"
"65/66B","1993.51"
"8129","1306.8"
"8059P","1306.8"
"8329P","333973.64"
"9903","7554.62"
"9900","35330.23"
"9901","9537.08"
"9906","-106446.94"
"9904","7554.62"
"9905","7554.62"
"42/48","278161.44"
"8279","23983.89"
"440/4","3989.2"
"8169","1744.34"
"47/48","270320.24"
"8179","11076.71"
"8059","1306.8"
"640/8","1809.26"
"490/1","1293.12"
"29/58","18148.84"
"17/49","328161.44"
"8199","569038.49"
