
"Reference number","2023-00333022"
"Entity number","0428335865"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","ZANDPOLDER"
"Entity address street","Zandstraat A"
"Entity address number","103"
"Entity postal code","8450"
"Entity city","Bredene"
"Entity country","België"
"General assembly date","2023-08-16"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","68901.85"
"492/3","0"
"10","300000"
"13","548964.89"
"14","0"
"17","98837.9"
"22","1039457.52"
"23","15189.29"
"24","30892.85"
"75/76B","777.59"
"130","30000"
"132","3850.87"
"133","515114.02"
"6921","66057.62"
"8309","17925.96"
"694/7","0"
"130/1","30000"
"8129P","0"
"40","43055.15"
"41","25846.7"
"42","0"
"44","0"
"45","17522.73"
"14P","0"
"791/2","0"
"8329","393298.68"
"22/27","1085539.66"
"8199P","1365001.06"
"62","0"
"10/49","1164981.96"
"65","4325.63"
"21/28","1085539.66"
"20/58","1164981.96"
"10/11","300000"
"10/15","848964.89"
"75","777.59"
"170/4","98837.9"
"450/3","17522.73"
"54/58","7556.43"
"630","26899.64"
"65/66B","4325.63"
"8129","0"
"8059P","0"
"691/2","66057.62"
"8329P","384325"
"9903","91816.68"
"9900","227979.42"
"9901","95364.72"
"9906","66057.62"
"9904","66057.62"
"9905","66057.62"
"42/48","217179.17"
"76A","16246.37"
"8279","26899.64"
"440/4","0"
"8169","136516.87"
"47/48","199656.44"
"789","0"
"8179","22679.59"
"8059","0"
"640/8","105715.06"
"490/1","2984.02"
"29/58","79442.3"
"17/49","316017.07"
"8199","1478838.34"
"694","0"
"174/0","98837.9"
"100","300000"
"67/77","25759.06"
