
"Reference number","2024-00018988"
"Entity number","0641965497"
"Accounting period start date","2022-09-01"
"Accounting period end date","2023-08-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Kempense Hotel Maatschappij"
"Entity address street","Corsendonk"
"Entity address number","5"
"Entity postal code","2360"
"Entity city","Oud-Turnhout"
"Entity country","België"
"General assembly date","2024-01-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","1231683.87"
"11","250000"
"14","-273178.58"
"17","292242.24"
"28","1504104.64"
"75/76B","42589.31"
"41","1231683.87"
"43","123878.88"
"44","109"
"14P","-219610.96"
"10/49","2745480.99"
"65","94219.26"
"21/28","1504104.64"
"20/58","2745480.99"
"10/11","250000"
"10/15","-23178.58"
"75","42589.31"
"170/4","292242.24"
"8395P","1504104.64"
"8912","292242.24"
"54/58","9692.48"
"65/66B","94219.26"
"6502","15328.4"
"9903","-53567.62"
"9900","-810.8"
"9901","-1937.67"
"9906","-273178.58"
"9904","-53567.62"
"9905","-53567.62"
"60/61","810.8"
"42/48","2476417.33"
"8395","1504104.64"
"440/4","109"
"47/48","2352429.45"
"172/3","292242.24"
"640/8","1126.87"
"1109/19","250000"
"29/58","1241376.35"
"17/49","2768659.57"
"430/8","123878.88"
