
"Reference number","2022-20362292"
"Entity number","0462529949"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","BESSENVELD 3"
"Entity address street","Ravensteingalerij"
"Entity address number","4"
"Entity address box","9"
"Entity postal code","1000"
"Entity city","Brussel"
"Entity country","België"
"General assembly date","2022-05-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","15821.66"
"10","561973.38"
"13","958780.33"
"14","-676578.14"
"16","319593.45"
"22","5806408.5"
"75/76B","713.24"
"132","958780.33"
"41","15821.66"
"44","6485.66"
"14P","-258579.32"
"8329","180591.5"
"22/27","5806408.5"
"168","319593.45"
"8199P","5987000"
"10/49","5823466.83"
"65","263552.76"
"21/28","5806408.5"
"20/58","5823466.83"
"10/11","561973.38"
"10/15","844175.57"
"75","713.24"
"54/58","1236.67"
"630","179610.02"
"65/66B","263552.76"
"8329P","981.48"
"9903","-457542.83"
"9900","-13011.97"
"9901","-194703.31"
"9906","-676578.14"
"9904","-447656.83"
"9905","-417998.82"
"42/48","4659697.81"
"8279","179610.02"
"440/4","6485.66"
"47/48","4653212.15"
"780","9886"
"789","29658.01"
"640/8","2081.32"
"29/58","17058.33"
"17/49","4659697.81"
"8199","5987000"
"100","561973.38"
