
"Reference number","2024-00024353"
"Entity number","0477304732"
"Accounting period start date","2022-07-01"
"Accounting period end date","2023-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","IMMO KAPLAN"
"Entity address street","Place Léopold"
"Entity address number","3"
"Entity postal code","7000"
"Entity city","Mons"
"Entity country","Belgique"
"General assembly date","2023-11-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","43196.88"
"454/9","14749.67"
"110","166930"
"13","95315.96"
"14","-27224.61"
"15","50035.81"
"16","31771.98"
"17","371432.25"
"21","45000"
"22","761690.14"
"28","295.74"
"132","95315.96"
"8129P","90000"
"40","39085.70"
"41","4111.18"
"43","38770.69"
"44","285.87"
"45","21859.36"
"14P","9500.48"
"8329","238509.76"
"22/27","761690.14"
"168","31771.98"
"8199P","943410.02"
"62","86237.64"
"10/49","862449.13"
"65","15643.46"
"21/28","806985.88"
"20/58","862449.13"
"70","188888.18"
"10/11","166930"
"10/15","285057.16"
"170/4","371432.25"
"8395P","295.74"
"450/3","7109.69"
"54/58","12266.37"
"630","52993.48"
"65/66B","15643.46"
"8129","105000"
"8059P","150000"
"8329P","200516.28"
"9903","-39637.15"
"9900","124755.95"
"9901","-23993.69"
"9906","-27224.61"
"9904","-38909.13"
"9905","-36725.09"
"60/61","123933.30"
"42/48","174187.74"
"8279","37993.48"
"8395","295.74"
"440/4","285.87"
"8169","56789.88"
"47/48","113271.82"
"780","728.02"
"789","2184.04"
"172/3","371432.25"
"8059","150000"
"640/8","9518.52"
"29/58","55463.25"
"8079","15000"
"17/49","545619.99"
"8199","1000199.90"
"430/8","38770.69"
"67/77","0"
