
"Reference number","2024-00487030"
"Entity number","0422627713"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DAFCEL"
"Entity address street","Park"
"Entity address number","1"
"Entity postal code","3803"
"Entity city","Duras"
"Entity country","België"
"General assembly date","2024-04-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","289968.29"
"10","2845694.95"
"13","47576.19"
"14","28333.28"
"22","2585140.45"
"23","103799.04"
"24","2172.73"
"75/76B","629.31"
"130","15071.39"
"133","32504.8"
"6921","32504.8"
"8309","38293.26"
"130/1","15071.39"
"40","289776.67"
"41","191.62"
"44","14053.01"
"45","1520.91"
"14P","28333.28"
"8329","484775.34"
"22/27","2691112.22"
"8199P","3181102.02"
"10/49","3030521.1"
"65","5570.66"
"21/28","2691112.22"
"20/58","3030521.1"
"10/11","2845694.95"
"10/15","2921604.42"
"75","129.31"
"631/4","750"
"450/3","1520.91"
"54/58","43778.88"
"630","38867.73"
"65/66B","5570.66"
"691/2","32504.8"
"8329P","484200.87"
"9903","32504.8"
"9900","116673.74"
"9901","37446.15"
"9906","60838.08"
"9904","32504.8"
"9905","32504.8"
"42/48","108916.68"
"76B","500"
"8279","38867.73"
"440/4","14053.01"
"8169","33078.8"
"47/48","93342.76"
"8179","38293.26"
"640/8","39609.86"
"490/1","5661.71"
"29/58","339408.88"
"17/49","108916.68"
"8199","3175887.56"
"100","2864470.95"
"101","18776"
