
"Reference number","2023-00342778"
"Entity number","0425522172"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Hotel Services"
"Entity address street","Kapucijnenstraat"
"Entity address number","52"
"Entity postal code","8400"
"Entity city","Oostende"
"Entity country","België"
"General assembly date","2023-06-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","26093.1"
"492/3","30843.26"
"454/9","51358.26"
"58032","614"
"1213","6.5"
"1212","10"
"1211","2"
"5811","6"
"5812","60"
"5813","1734"
"10","62000"
"13","1289407.64"
"14","12550.99"
"16","11069.17"
"17","608383.44"
"3","7000"
"1103","6.3"
"1102","11"
"1101","1"
"5821","2"
"5822","24"
"5823","723.28"
"22","2197756.25"
"23","101631.53"
"24","25398.24"
"28","28.76"
"75/76B","542.58"
"9087","8.3"
"130","6200"
"132","33207.64"
"133","1250000"
"1113","2.3"
"1112","1"
"1111","2"
"5831","6"
"5832","72"
"5833","2169.83"
"6921","450000"
"8309","25547.43"
"1132","1"
"1011","3702"
"1003","8.3"
"1002","13.3"
"1001","2"
"130/1","6200"
"40","15185.77"
"41","10907.33"
"42","214343.56"
"44","21328.27"
"45","88781.88"
"1022","366129.01"
"1021","89625.71"
"14P","164138.51"
"1013","18825"
"1133","0.5"
"1012","15123"
"8329","5686355.53"
"22/27","2324786.02"
"168","11069.17"
"1023","455754.72"
"12002","3"
"12001","1"
"12003","2.6"
"8199P","7883836.7"
"62","455754.72"
"10/49","2949588.85"
"65","33262.28"
"66","673.82"
"21/28","2324814.78"
"20/58","2949588.85"
"10/11","62000"
"10/15","1363958.63"
"75","542.58"
"76","4739.67"
"8365","28.76"
"170/4","608383.44"
"1003P","8"
"1053","9.1"
"1052","13"
"1051","3"
"12101","2"
"8912","608383.44"
"12103","6.5"
"12102","10"
"450/3","37423.62"
"54/58","575546.12"
"630","206790.56"
"65/66B","33262.28"
"691/2","450000"
"8329P","5505112.4"
"1013P","16309"
"9903","375626.96"
"9900","1143564"
"9901","408346.66"
"9906","462550.99"
"9904","292830.39"
"9905","298412.48"
"42/48","935334.35"
"76A","4739.67"
"91711","190878.01"
"8279","206790.56"
"2053","13"
"2051","13"
"8395","28.76"
"440/4","21328.27"
"8169","152852.28"
"47/48","610880.64"
"780","1860.71"
"789","5582.09"
"1023P","388217.26"
"172/3","608383.44"
"8179","25547.43"
"66A","673.82"
"91611","2118925.13"
"640/8","71998.24"
"490/1","16134.85"
"3053","12.5"
"3052","1"
"3051","12"
"30/36","7000"
"29/58","624774.07"
"17/49","1574561.05"
"8199","8011141.55"
"91631","3180268.15"
"58132","1734"
"91621","545365.74"
"100","62000"
"1203","2.6"
"1323","9.1"
"1202","3"
"1322","13"
"1201","1"
"1321","3"
"5801","2"
"67/77","84657.28"
"5802","20"
"5803","614"
