
"Reference number","2023-00492786"
"Entity number","0427325085"
"Accounting period start date","2022-04-01"
"Accounting period end date","2023-03-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","GRUUTHOF"
"Entity address street","Gistelsteenweg"
"Entity address number","77"
"Entity postal code","8490"
"Entity city","Jabbeke"
"Entity country","België"
"General assembly date","2023-09-29"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","948.83"
"492/3","5371"
"110","570000"
"13","1194567.37"
"14","171667.02"
"16","121423.86"
"17","279638.97"
"22","1905750.29"
"23","7185.9"
"28","67.97"
"75/76B","12.29"
"132","235810.23"
"133","958757.14"
"6921","92907.7"
"694/7","13280.68"
"40","268"
"41","680.83"
"42","46916.35"
"43","27222.22"
"44","2766.58"
"45","28189.47"
"14P","171667.02"
"791/2","13280.68"
"8329","1725196.57"
"22/27","1912936.19"
"168","121423.86"
"8199P","3637513.75"
"10/49","2472558.7"
"65","12128.03"
"21/28","1913004.16"
"20/58","2472558.7"
"10/11","570000"
"10/15","1936234.39"
"75","12.29"
"170/4","279638.97"
"8395P","67.97"
"450/3","28189.47"
"54/58","553754.99"
"630","53816.66"
"65/66B","12128.03"
"691/2","92907.7"
"8329P","1671379.91"
"9903","119854.48"
"9900","205711.23"
"9901","131970.22"
"9906","264574.72"
"9904","81636.5"
"9905","92907.7"
"42/48","129890.48"
"8279","53816.66"
"8395","67.97"
"440/4","2766.58"
"8169","619.01"
"47/48","24795.86"
"780","5803.79"
"789","11271.2"
"172/3","279638.97"
"91611","861758.01"
"640/8","19924.35"
"490/1","4850.72"
"29/58","559554.54"
"17/49","414900.45"
"8199","3638132.76"
"430/8","27222.22"
"694","13280.68"
"91621","635647.83"
"67/77","44021.77"
