
"Reference number","2023-00514513"
"Entity number","0471656164"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","AUBERGE DU CARREFOUR"
"Entity address street","Baraque de Fraiture"
"Entity address number","2"
"Entity postal code","6690"
"Entity city","Vielsalm"
"Entity country","Belgique"
"General assembly date","2023-10-29"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","19390"
"492/3","8078"
"454/9","69690"
"1213","5.3"
"1212","6"
"1333","1"
"1211","3"
"1331","1"
"10","127000"
"13","177700"
"14","190562"
"15","22745"
"16","7582"
"3","7405"
"1103","1.8"
"1102","1"
"1101","1"
"22","85491"
"23","3928"
"24","8836"
"26","190494"
"75/76B","3455"
"9087","6.7"
"130","12700"
"133","165000"
"1113","4.7"
"1112","6"
"1111","3"
"6921","40000"
"1011","3968"
"1003","6.7"
"1002","7.8"
"1001","3.9"
"8319","6"
"130/1","12700"
"40","15801"
"41","3589"
"44","20828"
"45","69690"
"1022","54671"
"1021","58533"
"14P","172300"
"1013","6958"
"1012","2990"
"12112","6"
"8329","722534"
"12111","3"
"12113","5.3"
"22/27","288749"
"168","7582"
"1023","113204"
"12002","1"
"12001","1"
"12003","1.2"
"8199P","995718"
"10/49","767700"
"62","125799"
"65","7229"
"66","8"
"21/28","288749"
"20/58","767700"
"10/11","127000"
"10/15","518007"
"75","3455"
"1003P","4.1"
"1053","6.5"
"1052","7"
"1051","4"
"54/58","452116"
"630","41851"
"65/66B","7229"
"691/2","40000"
"8329P","680677"
"1013P","4241"
"9903","82369"
"9900","258116"
"9901","86143"
"9906","230562"
"9904","58262"
"9905","58262"
"42/48","234033"
"8279","41851"
"440/4","20828"
"8169","15565"
"47/48","143515"
"780","1120"
"1023P","72388"
"66A","8"
"640/8","4315"
"490/1","40"
"30/36","7405"
"29/58","478951"
"17/49","242111"
"8199","1011283"
"100","127000"
"1203","1.2"
"1202","1"
"1323","5.5"
"1201","1"
"1322","7"
"1321","3"
"67/77","25227"
