
"Reference number","2022-20337913"
"Entity number","0450593308"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","A LA NOUVELLE HOSTELLERIE D'ORVAL"
"Entity address street","Orval,"
"Entity address number","14"
"Entity postal code","6820"
"Entity city","Florenville"
"Entity country","Belgique"
"General assembly date","2022-06-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","19660.46"
"454/9","24920.35"
"111","18592.01"
"8455P","0"
"8525","0"
"13","113906.4"
"14","142261.97"
"15","2400"
"17","10100.83"
"3","13523.53"
"22","10999.33"
"23","47676.23"
"24","4884.64"
"26","17283.78"
"28","8418.43"
"8555","0"
"75/76B","12776.6"
"132","5259.86"
"133","106787.34"
"130/1","1859.2"
"8129P","0"
"41","19660.46"
"44","945.66"
"45","51905.16"
"8455","0"
"14P","66884.32"
"8329","399067.18"
"22/27","80843.98"
"8199P","466979.45"
"62","167112.54"
"10/49","353590.53"
"8555P","0"
"65","3216.95"
"21/28","89262.41"
"20/58","353590.53"
"10/11","18592.01"
"10/15","277160.38"
"75","12776.6"
"8365","7.13"
"170/4","10100.83"
"8395P","8411.3"
"8912","10100.83"
"450/3","26984.81"
"54/58","225761.05"
"630","24104.17"
"65/66B","3216.95"
"753","12600"
"6502","0"
"8129","0"
"8059P","0"
"8329P","374963.01"
"9903","97447.06"
"9900","279896.54"
"9901","87887.41"
"9906","142261.97"
"9904","75377.65"
"9905","75377.65"
"42/48","66329.32"
"8279","24104.17"
"8395","8418.43"
"440/4","945.66"
"8722","0"
"8169","12931.71"
"47/48","13478.5"
"172/3","10100.83"
"8525P","0"
"8732","0"
"8059","0"
"640/8","792.42"
"490/1","5383.08"
"30/36","13523.53"
"29/58","264328.12"
"17/49","76430.15"
"8199","479911.16"
"1311","1859.2"
"67/77","22069.41"
