
"Reference number","2023-00382854"
"Entity number","0670453904"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","LECLERCQ INVEST"
"Entity address street","Place Mc Auliffe"
"Entity address number","34"
"Entity postal code","6600"
"Entity city","Bastogne"
"Entity country","Belgique"
"General assembly date","2023-05-26"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","6482.14"
"492/3","289.38"
"111","160000"
"13","6799.88"
"14","15617.45"
"17","177845.63"
"20","0"
"22","364890.92"
"130/1","6799.88"
"40","0"
"41","6482.14"
"42","21082.27"
"45","233.77"
"14P","8875.83"
"8329","89606.01"
"22/27","364890.92"
"8199P","454496.93"
"10/49","381868.38"
"65","3788.95"
"21/28","364890.92"
"20/58","381868.38"
"10/11","160000"
"10/15","182417.33"
"170/4","177845.63"
"450/3","233.77"
"54/58","10495.32"
"630","15161.1"
"65/66B","3788.95"
"8329P","74471.26"
"9903","8975.39"
"9900","31775.03"
"9901","12764.34"
"9906","15617.45"
"9904","6741.62"
"9905","6741.62"
"42/48","21316.04"
"8279","15134.75"
"172/3","177845.63"
"91611","321138.3"
"640/8","3849.59"
"490/1","0"
"29/58","16977.46"
"17/49","199451.05"
"8199","454496.93"
"1311","6799.88"
"91621","300000"
"67/77","2233.77"
