
"Reference number","2025-00469997"
"Entity number","0436255916"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","INTERBUSINESS"
"Entity address street","Persilstraat"
"Entity address number","52"
"Entity address box","1"
"Entity postal code","3020"
"Entity city","Herent"
"Entity country","België"
"General assembly date","2025-05-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","122293"
"492/3","1300"
"10","62000"
"13","13764.58"
"14","-94547.92"
"23","29386.51"
"24","302.54"
"133","7564.58"
"130/1","6200"
"40","23900"
"41","98393"
"44","1331.01"
"14P","-43129.27"
"8329","104751.32"
"22/27","29689.05"
"8199P","134440.37"
"10/49","176648.78"
"65","121.05"
"21/28","29689.05"
"20/58","176648.78"
"10/11","62000"
"10/15","-18783.34"
"54/58","23671.4"
"630","14354.4"
"65/66B","121.05"
"8329P","90396.92"
"9903","-51418.65"
"9900","-36587.72"
"9901","-51297.6"
"9906","-94547.92"
"9904","-51418.65"
"9905","-51418.65"
"42/48","194132.12"
"8279","14354.4"
"440/4","1331.01"
"47/48","192801.11"
"640/8","355.48"
"490/1","995.33"
"29/58","146959.73"
"17/49","195432.12"
"8199","134440.37"
"1311","6200"
"100","62000"
