
"Reference number","2022-20304113"
"Entity number","0412862979"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","FC PATRIMONIUM"
"Entity address street","Nonnebossen-Oost"
"Entity address number","8"
"Entity postal code","8980"
"Entity city","Zonnebeke"
"Entity country","België"
"General assembly date","2022-05-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","97448.06"
"111","582146.2"
"164/5","494272.37"
"13","82672.49"
"14","-633550.55"
"16","494272.37"
"23","6090.49"
"28","471003.95"
"75/76B","5109.31"
"132","4957.87"
"130/1","77714.62"
"41","97448.06"
"44","2901.28"
"45","1406.21"
"14P","-624884.32"
"8329","288207.9"
"22/27","6090.49"
"8199P","294298.39"
"10/49","574604.67"
"65","178.24"
"21/28","477094.44"
"20/58","574604.67"
"10/11","582146.2"
"10/15","31268.14"
"75","5109.31"
"8395P","471003.95"
"450/3","1406.21"
"54/58","62.17"
"630","8802.59"
"65/66B","178.24"
"753","5109.31"
"160/5","494272.37"
"8329P","279405.31"
"9903","-8666.23"
"9900","-4583.71"
"9901","-13597.3"
"9906","-633550.55"
"9904","-8666.23"
"9905","-8666.23"
"42/48","49064.16"
"8279","8802.59"
"8395","471003.95"
"440/4","2901.28"
"47/48","44756.67"
"640/8","211"
"29/58","97510.23"
"17/49","49064.16"
"8199","294298.39"
"1311","77714.62"
