
"Reference number","2025-00109100"
"Entity number","0430323771"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","de"
"Currency","EUR"
"Entity name","VAN BURG"
"Entity address street","Neugarten"
"Entity address number","16"
"Entity postal code","4790"
"Entity city","Burg-Reuland"
"Entity country","Belgien"
"General assembly date","2025-04-26"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Aktiengesellschaft"
"40/41","833.45"
"492/3","1738.72"
"454/9","17396.42"
"1213","7"
"1211","7"
"10","62000"
"13","104047.06"
"14","83298.45"
"15","3999.99"
"17","25923.39"
"3","12967.65"
"1103","2"
"1101","2"
"22","57205.56"
"23","54262.03"
"24","17075.09"
"75/76B","3411.87"
"130","6200"
"132","15000"
"133","82847.06"
"1113","5"
"1111","5"
"6921","4123.37"
"1011","5092"
"694/7","875"
"1003","3.6"
"1002","0.2"
"1001","3.5"
"130/1","6200"
"41","833.45"
"42","7080.48"
"44","14222.21"
"45","28734.65"
"14P","84173.45"
"1013","5325"
"1012","233"
"8329","1115011.33"
"12111","1"
"12113","1"
"22/27","128542.68"
"1023","106858.56"
"8199P","1202904.1"
"62","106858.56"
"10/49","331919.95"
"65","4358.44"
"21/28","128542.68"
"20/58","331919.95"
"10/11","62000"
"10/15","253345.5"
"75","3411.87"
"170/4","25923.39"
"1003P","4"
"1053","7"
"1051","7"
"12101","6"
"12103","6"
"450/3","11338.23"
"54/58","154172.29"
"630","46224.37"
"65/66B","4358.44"
"753","2399.34"
"691/2","4123.37"
"8329P","1068786.96"
"1013P","6670"
"9903","6920.58"
"9900","171846.83"
"9901","7867.15"
"9906","88296.82"
"9904","4123.37"
"9905","4123.37"
"42/48","50912.34"
"8279","46224.37"
"2053","429.6"
"2052","27"
"2051","412"
"440/4","14222.21"
"8169","40649.91"
"47/48","875"
"1023P","126774.33"
"172/3","3598.76"
"640/8","10896.75"
"50/53","29833.83"
"490/1","5570.05"
"3053","431.2"
"3052","28"
"3051","413"
"30/36","12967.65"
"29/58","203377.27"
"17/49","78574.45"
"8199","1243554.01"
"694","875"
"174/0","22324.63"
"100","62000"
"1323","7"
"1321","7"
"67/77","2797.21"
