
"Reference number","2024-00348151"
"Entity number","0555919866"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","de"
"Currency","EUR"
"Entity name","AMEL MITTE"
"Entity address street","Auf dem Kamp"
"Entity address number","1"
"Entity address box","A"
"Entity postal code","4770"
"Entity city","Amel"
"Entity country","Belgien"
"General assembly date","2024-05-13"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Gesellschaft mit beschränkter Haftung"
"40/41","22215.23"
"492/3","309.91"
"454/9","68749.36"
"111","2519000"
"1213","15.8"
"1333","19"
"1212","3"
"1211","14"
"1331","19"
"14","-1596350.54"
"15","27885.06"
"17","872752.37"
"3","13510.2"
"1103","3.8"
"1102","3"
"1343","0.5"
"1101","2"
"1342","1"
"22","1967839.55"
"23","38664.29"
"24","16856.14"
"12011","9"
"28","125"
"75/76B","3146.26"
"1113","21"
"1111","21"
"12013","9"
"8309","20658.35"
"1011","6932"
"1003","28.7"
"1002","4.7"
"1001","26.1"
"8129P","6688"
"40","22215.23"
"42","52354.78"
"44","83361.76"
"45","92513.33"
"46","10623.16"
"1022","108353.71"
"1021","221565.76"
"14P","-1385201.3"
"1013","10322"
"1012","3390"
"12112","2"
"8329","1399898.97"
"12111","13"
"12113","14.2"
"22/27","2023359.98"
"1023","329919.47"
"8199P","3806922.13"
"62","329919.47"
"10/49","2074059.71"
"65","10005.46"
"21/28","2023484.98"
"20/58","2074059.71"
"10/11","2519000"
"10/15","950534.52"
"75","3093.66"
"170/4","872752.37"
"1003P","20.1"
"1053","24.8"
"1052","3"
"1051","23"
"8395P","125"
"12101","1"
"12103","1.6"
"12102","1"
"450/3","23763.97"
"54/58","14759.83"
"630","201791.87"
"65/66B","10005.46"
"8129","6688"
"8059P","6688"
"8329P","1218765.45"
"1013P","14617"
"9903","-211149.24"
"9900","340965.91"
"9901","-204290.04"
"9906","-1596350.54"
"9904","-211149.24"
"9905","-211149.24"
"42/48","250462.91"
"76A","566.1"
"76B","52.6"
"8279","201791.87"
"2053","14.1"
"2052","3"
"2051","13"
"8395","125"
"440/4","83361.76"
"8169","1513.36"
"47/48","11609.88"
"1023P","356604.46"
"172/3","872752.37"
"8179","385176.54"
"66A","3144.17"
"8059","6688"
"640/8","10400.44"
"490/1","89.47"
"30/36","13510.2"
"29/58","50574.73"
"17/49","1123525.19"
"8199","3423258.95"
"1203","9"
"1323","5.3"
"1322","2"
"1201","9"
"1321","4"
