
"Reference number","2023-00477517"
"Entity number","0404332424"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","MOULIN HIDEUX"
"Entity address street","MOULIN HIDEUX"
"Entity address number","1"
"Entity postal code","6831"
"Entity city","Noirefontaine"
"Entity country","Belgique"
"General assembly date","2023-05-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","6283.81"
"454/9","6703.74"
"1213","1"
"1211","1"
"5813","154"
"10","62000"
"13","22095.82"
"14","-104731.46"
"15","8826.72"
"17","75702.58"
"21","78"
"22","61509.52"
"23","28798.47"
"24","5356.71"
"26","32392.81"
"28","897.09"
"75/76B","14937.85"
"130","6200"
"132","7603.21"
"133","8292.61"
"1113","1"
"1111","1"
"1011","1771"
"1003","1"
"1001","1"
"130/1","6200"
"8129P","11244.86"
"40","1200.07"
"41","5083.74"
"42","13740.77"
"44","37986.31"
"45","10861.36"
"1021","28989"
"14P","-17677.75"
"1013","1771"
"8329","2712514.18"
"12121","1"
"22/27","128057.51"
"1023","28989"
"12123","1"
"8199P","2819170.84"
"62","34045.27"
"10/49","167843.88"
"65","7320.81"
"21/28","129032.6"
"20/58","167843.88"
"10/11","62000"
"10/15","-11808.92"
"75","14937.85"
"170/4","75702.58"
"1053","1"
"1051","1"
"8395P","897.09"
"450/3","4157.62"
"54/58","30750.65"
"630","53472.25"
"65/66B","7320.81"
"8129","12503"
"8059P","12581"
"8329P","2660300.07"
"9903","-86643.16"
"9900","207.61"
"9901","-94260.2"
"9906","-104731.46"
"9904","-87053.71"
"9905","-87053.71"
"42/48","103950.22"
"8279","52214.11"
"2053","2"
"2051","2"
"8395","897.09"
"440/4","37986.31"
"8169","21400.85"
"47/48","41361.78"
"1023P","-611.99"
"172/3","75702.58"
"66A","793.36"
"8059","12581"
"640/8","6156.93"
"490/1","1776.82"
"3053","1"
"3051","1"
"29/58","38811.28"
"8079","1258.14"
"17/49","179652.8"
"8199","2840571.69"
"58132","154"
"100","62000"
"1323","1"
"1321","1"
"67/77","410.55"
