
"Reference number","2025-00335077"
"Entity number","0641883246"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","GOLONDRINAS"
"Entity address street","Baarmstraat"
"Entity address number","1"
"Entity postal code","8581"
"Entity city","Kerkhove"
"Entity country","België"
"General assembly date","2025-06-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","26676.03"
"454/9","1250"
"111","6200"
"14","-71685.72"
"17","236111.45"
"21","2576.01"
"22","521822.89"
"23","3202.15"
"24","4559.22"
"28","379035.56"
"75/76B","166.19"
"8129P","8268.79"
"40","26676.03"
"42","26003.47"
"44","6213.8"
"45","3513.03"
"46","5165"
"14P","-92111.07"
"8329","443247.93"
"22/27","529584.26"
"8199P","972832.19"
"62","12651.59"
"10/49","945443.27"
"65","4266.20"
"21/28","911195.83"
"20/58","945443.27"
"10/11","6200"
"10/15","-65485.72"
"75","166.19"
"170/4","236111.45"
"8395P","379035.56"
"450/3","2263.03"
"54/58","3227.21"
"630","43603.51"
"65/66B","4266.2"
"8129","9729.99"
"8059P","12306"
"8329P","401105.62"
"9903","20624.46"
"9900","84097.63"
"9901","24724.47"
"9906","-71685.72"
"9904","20425.35"
"9905","20425.35"
"42/48","774817.54"
"8279","42142.31"
"8395","379035.56"
"440/4","6213.80"
"47/48","733922.24"
"172/3","236111.45"
"8059","12306"
"640/8","3118.06"
"490/1","4344.20"
"29/58","34247.44"
"8079","1461.20"
"17/49","1010928.99"
"8199","972832.19"
"67/77","199.11"
