
"Reference number","2022-20126088"
"Entity number","0462715932"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Bed & Breakfast"
"Entity address street","Vissersstraat"
"Entity address number","18"
"Entity postal code","8370"
"Entity city","Blankenberge"
"Entity country","België"
"General assembly date","2022-06-11"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","47784.13"
"111","20000"
"13","2000"
"14","-148315.69"
"17","131024.03"
"22","127582.13"
"28","538"
"75/76B","0.26"
"130/1","2000"
"8129P","1655.93"
"40","37510"
"41","10274.13"
"43","4.16"
"44","111"
"45","1.68"
"14P","-150764.44"
"8329","14225.31"
"22/27","127582.13"
"8199P","6041.28"
"10/49","218267.94"
"65","1839.86"
"21/28","128120.13"
"20/58","218267.94"
"10/11","20000"
"10/15","-126315.69"
"75","0.26"
"170/4","131024.03"
"8395P","538"
"450/3","1.68"
"54/58","42363.68"
"630","8184.03"
"65/66B","1839.86"
"8129","1655.93"
"8059P","1655.93"
"8329P","6041.28"
"9903","2448.75"
"9900","14103.38"
"9901","4288.35"
"9906","-148315.69"
"9904","2448.75"
"9905","2448.75"
"42/48","213559.6"
"8279","8184.03"
"8395","538"
"440/4","111"
"8169","135766.16"
"47/48","213442.76"
"172/3","131024.03"
"91611","127582.13"
"8059","1655.93"
"640/8","1631"
"29/58","90147.81"
"17/49","344583.63"
"8199","141807.44"
"430/8","4.16"
"1311","2000"
"91621","97500"
