
"Reference number","2024-00600118"
"Entity number","0412841205"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Correction"
"Language","nl"
"Currency","EUR"
"Entity name","METEOR"
"Entity address street","Koningsstraat"
"Entity address number","61"
"Entity postal code","8400"
"Entity city","Oostende"
"Entity country","België"
"General assembly date","2024-05-07"
"Liquidation flag","FALSE"
"Correction flag","TRUE"
"Legal form","Besloten vennootschap"
"40/41","131889"
"10","19000"
"13","80650"
"14","98559"
"17","2037753"
"22","912000"
"23","1251460"
"24","108596"
"130","1900"
"133","60000"
"130/1","20650"
"41","131889"
"42","111268"
"43","27653"
"44","31482"
"14P","53545"
"8329","1162780"
"22/27","2272056"
"8199P","2322944"
"10/49","2406365"
"65","76611"
"21/28","2272056"
"20/58","2406365"
"70","724296"
"10/11","19000"
"10/15","198209"
"170/4","2037753"
"8395P","25"
"8912","739576"
"8913","1298177"
"54/58","2420"
"630","149408"
"65/66B","76611"
"8386","-25"
"8329P","1013372"
"9903","45014"
"9900","292443"
"9901","121625"
"9906","98559"
"9904","45014"
"9905","45014"
"60/61","431853"
"42/48","170403"
"8279","149408"
"8395","0"
"440/4","31482"
"8169","1110688"
"172/3","2037753"
"640/8","21410"
"8189","1204"
"29/58","134309"
"17/49","2208156"
"8199","3434836"
"430/8","27653"
"1311","18750"
"100","19000"
