
"Reference number","2022-20321935"
"Entity number","0452937045"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","CAMPING D'HOULIFONTAINE"
"Entity address street","Chemin de Snéviot,Poupehan"
"Entity address number","49"
"Entity postal code","6830"
"Entity city","Bouillon"
"Entity country","Belgique"
"General assembly date","2022-06-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","20022"
"454/9","15475"
"10","260000"
"13","91224"
"14","226018"
"15","12922"
"17","42807"
"3","0"
"22","100463"
"23","67285"
"24","14340"
"75/76B","12127"
"130","8060"
"132","9891"
"133","69127"
"8309","67125"
"1011","1226"
"1003","0.6"
"1002","0.0"
"1001","0.6"
"130/1","12206"
"40","6300"
"41","13722"
"44","11995"
"45","20942"
"46","6506"
"1022","0"
"1021","0"
"14P","193071"
"1013","1226"
"1012","0"
"8329","1018304"
"22/27","182088"
"1023","0"
"8199P","1252452"
"62","16497"
"10/49","673484"
"65","2324"
"21/28","182088"
"20/58","673484"
"10/11","260000"
"10/15","590164"
"75","12127"
"170/4","42807"
"1003P","0"
"450/3","5467"
"54/58","469611"
"630","43600"
"65/66B","2324"
"753","12121"
"8329P","1041829"
"1013P","0"
"9903","42507"
"9900","124595"
"9901","32704"
"9906","226018"
"9904","32947"
"9905","32947"
"42/48","40513"
"8279","43600"
"2053","5"
"2052","0"
"2051","5"
"440/4","11995"
"8169","15066"
"47/48","1070"
"1023P","0"
"8179","67126"
"640/8","31794"
"490/1","1763"
"3053","5"
"3052","0"
"3051","5"
"29/58","491396"
"17/49","83320"
"8199","1200392"
"1319","4146"
"174/0","42807"
"100","260000"
"67/77","9560"
