
"Reference number","2026-00044586"
"Entity number","0450934984"
"Accounting period start date","2024-07-01"
"Accounting period end date","2025-06-30"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Blue Woods"
"Entity address street","Stationsstraat"
"Entity address number","234"
"Entity postal code","8540"
"Entity city","Deerlijk"
"Entity country","België"
"General assembly date","2026-01-23"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","11350.09"
"492/3","0"
"1341","1"
"454/9","43217.33"
"110","300000"
"1213","2.1"
"1212","3"
"1211","1"
"13","3632.68"
"14","-389737.29"
"3","12554.62"
"1103","3"
"1102","5"
"1343","1.2"
"1101","1"
"1342","1"
"21","5335.11"
"23","37122.29"
"24","2482"
"75/76B","706.45"
"9087","5.1"
"133","3632.68"
"1113","0.1"
"1112","1"
"1011","6018"
"1003","5.1"
"1002","6.6"
"1001","3.1"
"40","10352.12"
"41","997.97"
"44","35066.47"
"45","44520.47"
"46","20924.3"
"1022","82409.82"
"1021","179754.37"
"14P","-333196.28"
"1013","8777"
"1012","2759"
"8329","422463.98"
"22/27","39604.29"
"1023","262164.19"
"12002","3"
"12003","1"
"8199P","456482.09"
"62","262164.19"
"10/49","163243.51"
"65","13373.49"
"21/28","44939.4"
"20/58","163243.51"
"10/11","300000"
"10/15","-86104.61"
"75","706.45"
"76","0"
"1003P","12.1"
"1053","3.1"
"1052","6"
"1051","1"
"12101","1"
"12103","2.1"
"12102","3"
"8259","0"
"450/3","1303.14"
"54/58","93854.96"
"630","9251.92"
"65/66B","13373.49"
"6502","0"
"8129","855.69"
"8329P","414067.75"
"8029","6190.8"
"1013P","17660"
"9903","-56401.78"
"9900","231557.96"
"9901","-43734.74"
"9906","-389737.29"
"9904","-56541.01"
"9905","-56541.01"
"42/48","249348.12"
"76A","0"
"8279","8396.23"
"2053","99.3"
"2052","20"
"2051","93"
"440/4","35066.47"
"8169","5586.18"
"47/48","148836.88"
"1023P","494454.44"
"8059","6190.8"
"640/8","3876.59"
"490/1","544.44"
"3053","109.1"
"3052","33"
"3051","99"
"30/36","12554.62"
"29/58","118304.11"
"8079","855.69"
"17/49","249348.12"
"8199","462068.27"
"8259P","0"
"1203","1"
"1323","1.9"
"1202","3"
"1322","5"
"67/77","139.23"
