
"Reference number","2025-00418915"
"Entity number","0660845063"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","THE GREEN SQUARE"
"Entity address street","RUE ROYALE"
"Entity address number","213"
"Entity address box","5"
"Entity postal code","1210"
"Entity city","Saint-Josse-ten-Noode"
"Entity country","Belgique"
"General assembly date","2025-06-05"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","1042869.99"
"454/9","19721.24"
"10","3205000"
"14","-1386707.5"
"17","4969459.65"
"3","38638.82"
"20","68431.3"
"21","41688.97"
"22","7587710.26"
"24","560546.68"
"25","66870.87"
"26","16314.68"
"28","1250"
"75/76B","1034.43"
"8309","3255.87"
"1011","2080"
"1003","1.9"
"1002","0.1"
"1001","1.9"
"40","437400.8"
"41","605469.19"
"42","858406.96"
"43","6859.04"
"44","879005.59"
"45","19721.24"
"46","1799.4"
"14P","-736757.19"
"1013","2117"
"1012","37"
"8329","1237734.21"
"22/27","8231442.49"
"8199P","6643519.83"
"62","81285.19"
"10/49","10354914.95"
"65","132961.75"
"21/28","8274381.46"
"20/58","10354914.95"
"10/11","3205000"
"10/15","1818292.5"
"75","1034.43"
"8365","250"
"170/4","4969459.65"
"8395P","1000"
"54/58","246390.63"
"630","513001.96"
"65/66B","132961.75"
"8129","3474.26"
"8329P","746169.87"
"8029","45163.23"
"9903","-649640.18"
"9900","89010.58"
"9901","-517712.86"
"9906","-1386707.5"
"9904","-649950.31"
"9905","-649950.31"
"42/48","3567162.8"
"8279","494820.21"
"8395","1250"
"440/4","879005.59"
"8169","3018876.09"
"47/48","1801370.57"
"172/3","31402.14"
"8179","193219.22"
"8059","45163.23"
"640/8","12436.29"
"490/1","684202.75"
"30/36","38638.82"
"29/58","2012102.19"
"8079","3474.26"
"17/49","8536622.45"
"8199","9469176.7"
"430/8","6859.04"
"174/0","4938057.51"
"100","3725000"
"101","520000"
"67/77","310.13"
