
"Reference number","2025-00119117"
"Entity number","0403330651"
"Accounting period start date","2023-12-01"
"Accounting period end date","2024-11-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Corsendonk"
"Entity address street","Corsendonk"
"Entity address number","5"
"Entity postal code","2360"
"Entity city","Oud-Turnhout"
"Entity country","België"
"General assembly date","2025-03-26"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","4378545.88"
"492/3","210"
"1341","3"
"454/9","71134.43"
"58032","1755"
"1213","12"
"1212","0"
"1211","12"
"8455P","120"
"5811","1"
"5812","10"
"5813","1585"
"10","235653.78"
"13","2485175.48"
"17","2126991.6"
"3","11891"
"1103","8"
"1102","0"
"1343","3"
"1101","8"
"1342","0"
"21","11414.5"
"22","622779.35"
"23","652135.16"
"24","73861.61"
"28","2594037.06"
"29","703745.36"
"75/76B","61993.22"
"9087","13.7"
"130","23565.37"
"133","2461610.11"
"1113","16"
"1112","0"
"1111","16"
"6921","122888.58"
"1011","24826"
"1003","13.7"
"1002","0"
"1001","13.7"
"130/1","23565.37"
"40","421636.03"
"41","3956909.85"
"43","1326158.12"
"44","247274.51"
"45","74450.98"
"46","290392.68"
"8455","120"
"1022","0"
"1021","710103.09"
"1013","24826"
"1012","0"
"8329","3398669.17"
"22/27","1348776.12"
"1023","710103.09"
"12002","0"
"12001","12"
"12003","12"
"8199P","4424667.87"
"62","710103.09"
"10/49","10751128.62"
"65","348634.23"
"66","92.5"
"21/28","3954227.68"
"20/58","10751128.62"
"291","703745.36"
"70","2850432.79"
"10/11","235653.78"
"10/15","2720829.26"
"75","61993.22"
"76","5048.06"
"8365","1757291.91"
"1003P","13.3"
"1053","24"
"1052","0"
"1051","24"
"178/9","2126991.6"
"8395P","836625.15"
"12101","12"
"8912","878351.6"
"8913","1248640"
"12103","12"
"12102","0"
"450/3","3316.55"
"54/58","885036.3"
"630","114553.78"
"65/66B","348634.23"
"6502","26462.68"
"8129","925.5"
"691/2","122888.58"
"8329P","3285040.89"
"8029","12340"
"1013P","27434"
"9903","123879.88"
"9900","1285267.67"
"9901","410520.89"
"9906","122888.58"
"9904","122888.58"
"9905","122888.58"
"60/61","1632847.31"
"42/48","5903097.76"
"76A","5048.06"
"8279","113628.28"
"2053","59"
"2052","0"
"2051","59"
"8395","2593917.06"
"440/4","247274.51"
"8169","322777.42"
"47/48","3964821.47"
"1023P","748311.01"
"66A","92.5"
"8059","12340"
"640/8","49997.41"
"50/53","800000"
"490/1","17682.4"
"3053","45"
"3052","0"
"3051","45"
"30/36","11891"
"29/58","6796900.94"
"8079","925.5"
"17/49","8030299.36"
"8199","4747445.29"
"58132","1585"
"430/8","1326158.12"
"100","235653.78"
"1203","12"
"1323","21"
"1202","0"
"1322","0"
"1201","12"
"1321","21"
"5801","1"
"67/77","991.3"
"5802","10"
"5803","1755"
