
"Reference number","2023-00528701"
"Entity number","0669788067"
"Accounting period start date","2022-06-01"
"Accounting period end date","2023-05-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Artvivre"
"Entity address street","Vosseslag"
"Entity address number","11"
"Entity postal code","8420"
"Entity city","De Haan"
"Entity country","België"
"General assembly date","2023-11-17"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","27505.72"
"492/3","9030.77"
"110","46200"
"13","169519.15"
"17","831550.42"
"3","5000"
"21","1200.82"
"22","731466.46"
"23","27058.89"
"24","25836.86"
"26","3959.87"
"28","134500"
"75/76B","0.03"
"133","169519.15"
"6921","85296.93"
"694/7","1600"
"40","18173.79"
"41","9331.93"
"42","12089.43"
"43","14689.27"
"44","88671.69"
"45","11264.11"
"8329","161076.21"
"22/27","788322.08"
"8199P","507753.17"
"10/49","1184614.84"
"65","27633.22"
"21/28","924022.90"
"20/58","1184614.84"
"10/11","46200"
"10/15","215719.15"
"75","0.03"
"170/4","662197.73"
"178/9","169352.69"
"8395P","134500"
"450/3","11264.11"
"54/58","125815.34"
"630","39057.35"
"65/66B","27633.22"
"8129","299.18"
"691/2","85296.93"
"8329P","122318.04"
"8029","1500"
"9903","102565"
"9900","171899.55"
"9901","130198.19"
"9906","86896.93"
"9904","86896.93"
"9905","86896.93"
"42/48","128314.50"
"8279","38758.17"
"8395","134500"
"440/4","88671.69"
"91821","100000"
"8169","441645.12"
"47/48","1600"
"91811","134500"
"172/3","662197.73"
"91611","731466.46"
"8059","1500"
"640/8","2644.01"
"50/53","100000"
"490/1","2270.88"
"30/36","5000"
"29/58","260591.94"
"8079","299.18"
"17/49","968895.69"
"8199","949398.29"
"91631","793000"
"430/8","14689.27"
"694","1600"
"91621","250000"
"67/77","15668.07"
