
"Reference number","2025-00344299"
"Entity number","0651852173"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m82-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","GRAPE HOSPITALITY BELGIAN OPCO"
"Entity address street","BOULEVARD DE LAUZELLE"
"Entity address number","61"
"Entity postal code","1348"
"Entity city","Louvain-la-Neuve"
"Entity country","Belgique"
"General assembly date","2025-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"1213","32.9"
"1212","26"
"1211","15"
"10032P","35.4"
"5811","4"
"5812","187"
"5813","5560.71"
"3403","0"
"3","84122.16"
"3402","0"
"3401","0"
"8053P","1537499.7"
"3413","0"
"3412","0"
"3411","0"
"6921","2100"
"3431","7"
"1011","79084"
"3423","0"
"1003","83.2"
"3422","0"
"1002","44.7"
"3421","0"
"1001","52.7"
"10031P","49.6"
"10231P","2987159"
"2111","4"
"1022","1620541.7"
"1021","3223134.51"
"791/2","1841225.51"
"2103","7.4"
"3433","23.5"
"2102","3"
"1013","123399"
"3432","34"
"2101","5"
"1012","44315"
"10232P","1770849"
"2122","0"
"2121","0"
"2113","17.2"
"2112","32"
"1023","4843676.21"
"609","-6446.58"
"2133","0"
"2132","0"
"2131","0"
"2123","0"
"617","374687.03"
"1053","79.8"
"1052","36"
"1051","54"
"620","3500308.94"
"621","971014.05"
"622","173632.6"
"623","198720.62"
"630","233147.8"
"65/66B","66264.72"
"10011","38.1"
"10012","14.6"
"640","558908.68"
"10022","28.5"
"10021","16.2"
"664/7","12246.9"
"650","32833.36"
"10231","3023850.06"
"10232","1819826.15"
"440/4","1373493.94"
"1023P","4758008"
"66A","12246.9"
"640/8","586313.36"
"10211","2319366.74"
"439","102874.49"
"10212","903767.77"
"3053","23.5"
"3052","34"
"3051","7"
"10222","916058.38"
"10221","704483.32"
"691","21000"
"450","540.95"
"212","230624.9"
"492/3","154482.55"
"600/8","1063259.96"
"12132","0"
"12131","2"
"75/76B","345.84"
"12133","2"
"8322","753775"
"8323","123092.03"
"130/1","0"
"12112","19"
"12111","9"
"12113","21.6"
"12121","3"
"22/27","309636.12"
"12123","5.1"
"12122","3"
"10/49","1663974.92"
"20/58","1663974.92"
"10/11","500000"
"10/15","-694030.8"
"8123","1306874.8"
"631/4","17329"
"12101","1"
"12103","4.2"
"12102","4"
"9461","32833.36"
"54/58","515927.48"
"1501","7.2"
"1511","14125"
"8162","57487.36"
"1521","374687.03"
"490/1","57957.57"
"8182","1413.73"
"8186","-1413.73"
"1303","1"
"1302","0"
"1301","1"
"8192","1041888.68"
"58131","5560.71"
"8193","140014.12"
"8196","4600.35"
"1311","0"
"1323","40.8"
"1322","23"
"1321","24"
"40/41","465706.69"
"1341","29"
"454/9","690148.65"
"1333","0"
"1332","0"
"8196P","6014.08"
"1331","0"
"9073","36465.14"
"9076","0"
"9077","690148.65"
"1103","74.5"
"1102","32"
"1343","38"
"1101","50"
"1342","13"
"1121","0"
"111P","21000"
"9087","83.2"
"9088","123399"
"9086","90"
"1113","5.3"
"1112","4"
"1111","4"
"1132","0"
"1131","0"
"9098","14125"
"9097","7.2"
"1123","0"
"1122","0"
"1133","0"
"670/3","540.95"
"10132P","53739"
"3101","5"
"10131P","74793"
"3112","31"
"3111","2"
"740","208.64"
"3103","7.4"
"3102","3"
"450/3","37006.09"
"3123","0"
"3122","0"
"3121","0"
"3113","16.1"
"10132","50245"
"10131","73154"
"1013P","128532"
"3133","0"
"3132","0"
"3131","0"
"9903","-1193489.85"
"9901","-1127570.97"
"9906","-3014256.31"
"9904","-1194030.8"
"9905","-1194030.8"
"42/48","2203523.17"
"2053","24.6"
"2052","35"
"2051","9"
"641/8","27404.68"
"10112","22224"
"10111","56860"
"652/9","33431.36"
"10121","16294"
"10122","28021"
"791","1839125.51"
"792","2100"
"8192P","982987.59"
"70/76A","11774489.19"
"30/36","84122.16"
"29/58","1123713.9"
"30/31","82117.11"
"17/49","2358005.72"
"8193P","140014.12"
"12031","2"
"12033","2"
"12032","0"
"58031","3657.28"
"110","500000"
"111","0"
"8322P","688992.86"
"13","2100"
"14","-1196130.8"
"9505","34720"
"21","230624.9"
"23","288113.68"
"24","16922.09"
"27","4600.35"
"12011","28"
"60/66A","12902060.16"
"133","2100"
"12013","32.5"
"12012","6"
"34","2005.05"
"12022","4"
"12021","5"
"12023","8.4"
"8323P","108628.44"
"40","457983.93"
"41","7722.76"
"43","102874.49"
"44","1373493.94"
"45","727154.74"
"46","0"
"14P","-1820225.51"
"12002","0"
"12001","4"
"60","1056813.38"
"12003","4"
"61","6152533.51"
"62","4843676.21"
"65","66264.72"
"66","12246.9"
"21/28","540261.02"
"10031","49.5"
"10032","33.7"
"70","11686555.4"
"74","87933.79"
"75","345.84"
"76","0"
"752/9","345.84"
"1003P","85"
"691/2","23100"
"9112","17329"
"9351","576061.95"
"8273","14463.59"
"8272","64782.14"
"9135","1000"
"9136","459.05"
"9134","540.95"
"9138","0"
"9371","576061.95"
"9146","1565039.94"
"9147","398256.3"
"9145","1396500.67"
"9142","1136396.82"
"8053","1537499.7"
"9141","1136396.82"
"8123P","1153124.8"
"8073","153750"
"1203","46.9"
"1202","10"
"1201","39"
"5801","7"
"67/77","540.95"
"5802","76"
"5803","3657.28"
