
"Reference number","2025-00500693"
"Entity number","0428810274"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","HOTEL BENTLEY"
"Entity address street","Square de l'Aviation"
"Entity address number","20"
"Entity postal code","1070"
"Entity city","Anderlecht"
"Entity country","Belgique"
"General assembly date","2025-09-22"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","62279.84"
"12033","0.2"
"12032","1"
"454/9","164221.31"
"1213","5"
"1212","8"
"1211","1"
"10","62000"
"13","55776.04"
"14","-1481222.68"
"16","941643.58"
"17","1447036.54"
"9072","80483.47"
"9076","89765.99"
"1103","10.8"
"1102","8"
"1101","7"
"23","1475883.59"
"26","14270.31"
"12132","1"
"12011","6"
"28","90"
"75/76B","12185.31"
"9087","15.2"
"130","3098.67"
"133","52677.37"
"1113","1.6"
"1112","5"
"12013","7.2"
"12133","0.5"
"12012","4"
"1011","9696"
"1003","15.2"
"1002","15.8"
"1001","7.7"
"130/1","3098.67"
"40","18949.69"
"41","43330.15"
"42","11042.73"
"43","1225"
"44","268691.98"
"45","233859.47"
"1022","342277"
"1021","409807"
"14P","-1443998.15"
"1013","20839"
"1012","11143"
"12112","6"
"8329","3419707.93"
"12113","3"
"12121","1"
"161","941643.58"
"22/27","1490153.90"
"1023","752084"
"12123","1.5"
"12122","1"
"8199P","4909861.83"
"62","631704.06"
"10/49","1568060.38"
"65","132121.89"
"21/28","1490243.9"
"20/58","1568060.38"
"10/11","62000"
"10/15","-1363446.64"
"75","12185.31"
"1003P","12.8"
"1053","12.4"
"1052","13"
"1051","7"
"178/9","1447036.54"
"8395P","90"
"8912","1447036.54"
"450/3","69638.16"
"54/58","7717.11"
"630","246104.7"
"65/66B","132121.89"
"753","12000"
"160/5","941643.58"
"8329P","3173603.23"
"1013P","18173"
"9903","-37224.53"
"9900","1056629.45"
"9901","82712.05"
"9906","-1481222.68"
"9904","-37224.53"
"9905","-37224.53"
"42/48","542826.90"
"8279","246104.70"
"2053","11.1"
"2052","24"
"8395","90"
"440/4","268691.98"
"47/48","28007.72"
"1023P","510355"
"640/8","96108.64"
"490/1","7819.53"
"3053","13.1"
"3052","26"
"29/58","77816.48"
"17/49","1989863.44"
"8199","4909861.83"
"430/8","1225"
"100","62000"
"1203","7.4"
"1202","5"
"1201","6"
