
"Reference number","2026-00205252"
"Entity number","0410628615"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","ORGANISATION CLASSES VERTES STAGES"
"Entity address street","GRAND RUE AU BOIS"
"Entity address number","80"
"Entity postal code","1030"
"Entity city","Schaerbeek"
"Entity country","Belgique"
"General assembly date","2026-06-18"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Association sans but lucratif"
"40/41","167388.71"
"492/3","598.28"
"1341","3"
"454/9","28332.12"
"635/9","-70930.49"
"1213","3"
"1211","3"
"164/5","309466.26"
"10","381905.03"
"14","0"
"15","324000"
"16","394976.24"
"1103","4"
"1343","3"
"1101","4"
"22","665676.76"
"23","15166.48"
"24","5249.58"
"12011","1"
"75/76B","1486.35"
"9087","6.5"
"12013","1"
"8309","60742.72"
"1011","14842"
"1003","6.5"
"1002","0"
"1001","6.5"
"41","167388.71"
"44","17643.68"
"45","28332.12"
"1021","311423"
"14P","16771.31"
"1013","14842"
"8329","1494864.99"
"12111","3"
"12113","3"
"22/27","686092.82"
"162","85509.98"
"163","0"
"1023","311423"
"8199P","2167705.44"
"62","355859.66"
"10/49","1147455.35"
"65","867.83"
"21/28","686092.82"
"20/58","1147455.35"
"10/15","705905.03"
"75","1486.35"
"76","1546.27"
"1003P","6"
"1053","4"
"1051","4"
"450/3","0"
"54/58","76625.53"
"630","129501.56"
"65/66B","867.83"
"160/5","394976.24"
"8329P","1426106.15"
"1013P","14546"
"9903","88016.26"
"9900","506052.56"
"9901","87397.74"
"9906","104787.57"
"9904","88016.26"
"9905","88016.26"
"60/61","688698.49"
"42/48","45975.8"
"76A","1546.27"
"8279","129501.56"
"2053","77"
"2051","77"
"440/4","17643.68"
"8169","73995.09"
"1023P","288002.97"
"8179","60742.72"
"640/8","4224.09"
"50/53","212005.84"
"490/1","5342.45"
"3053","76"
"3051","76"
"29/58","461362.53"
"17/49","46574.08"
"8199","2180957.81"
"691","104787.57"
"1203","1"
"1323","1"
"1201","1"
"1321","1"
