
"Reference number","2022-20370712"
"Entity number","0451851239"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","COLPAERT RENAAT"
"Entity address street","ZANDSTRAAT"
"Entity address number","101"
"Entity address box","B"
"Entity postal code","8450"
"Entity city","Bredene"
"Entity country","België"
"General assembly date","2022-08-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","37470"
"9500","2940"
"492/3","4697"
"111","60000"
"9078","2304"
"13","841914"
"15","23123"
"16","2112"
"17","63230"
"3","3077"
"22","258790"
"23","392473"
"28","150"
"75/76B","4746"
"9087","0.2"
"132","6336"
"133","829578"
"6921","116204"
"1011","214"
"694/7","50000"
"1003","0.2"
"1001","0.2"
"130/1","6000"
"8129P","181477"
"40","8520"
"41","28950"
"44","5801"
"45","4423"
"46","3772"
"1013","214"
"8329","1135638"
"22/27","651263"
"168","2112"
"1023","4897"
"8199P","1713562"
"62","4897"
"10/49","1061348"
"65","325"
"21/28","651413"
"20/58","1061348"
"10/11","60000"
"10/15","925037"
"75","4746"
"170/4","53115"
"1003P","0.1"
"178/9","10115"
"8395P","150"
"8912","53115"
"8913","10115"
"450/3","4423"
"54/58","145504"
"630","65263"
"65/66B","325"
"753","2304"
"8129","181477"
"8059P","181477"
"691/2","116204"
"8329P","1070375"
"1013P","159"
"9903","132983"
"9900","304993"
"9901","128562"
"9906","166204"
"9904","111914"
"9905","166204"
"42/48","66272"
"8279","65263"
"2053","1"
"8395","150"
"2051","1"
"440/4","5801"
"8169","73339"
"47/48","52276"
"780","765"
"789","54290"
"1023P","3851"
"8059","181477"
"640/8","106271"
"50/53","222727"
"490/1","1157"
"3053","1"
"3051","1"
"29/58","409935"
"30/36","3077"
"17/49","134199"
"8199","1786901"
"695","50000"
"1311","6000"
"174/0","53115"
"67/77","21834"
