
"Reference number","2025-00318034"
"Entity number","0653775446"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Le MarDi"
"Entity address street","Guffenslaan"
"Entity address number","53"
"Entity address box","12"
"Entity postal code","3500"
"Entity city","Hasselt"
"Entity country","België"
"General assembly date","2025-06-18"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","3446.64"
"110","18600"
"13","930"
"14","-74536.84"
"17","259647.96"
"22","297364.76"
"24","392.38"
"133","930"
"40","17.55"
"41","3429.09"
"42","10087.46"
"44","2157.63"
"45","1026.73"
"46","4850"
"14P","-48867"
"8329","33022.75"
"22/27","297757.14"
"8199P","330779.89"
"10/49","310906.21"
"65","15226.70"
"21/28","297757.14"
"20/58","310906.21"
"70","7014.63"
"10/11","18600"
"10/15","-55006.84"
"170/4","259647.96"
"450/3","1026.73"
"54/58","9694.65"
"630","6578.05"
"65/66B","15226.70"
"8329P","26444.70"
"9903","-25669.84"
"9900","-3056.55"
"9901","-10443.14"
"9906","-74536.84"
"9904","-25669.84"
"9905","-25669.84"
"60/61","10155.18"
"42/48","106265.09"
"8279","6578.05"
"440/4","2157.63"
"47/48","88143.27"
"172/3","259647.96"
"640/8","808.54"
"490/1","7.78"
"29/58","13149.07"
"17/49","365913.05"
"8199","330779.89"
