
"Reference number","2023-00142928"
"Entity number","0427804543"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","ARCADIE"
"Entity address street","Rue Gretry"
"Entity address number","53"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2023-06-19"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","143.85"
"1341","3"
"454/9","30372.46"
"58032","763"
"1213","6.1"
"1212","2"
"1211","5"
"5813","433"
"10","62000"
"13","6200"
"14","-85662.58"
"15","11048.40"
"1103","9.4"
"1102","4"
"1101","7"
"1343","4.6"
"1342","3"
"21","96443.36"
"23","71529.64"
"24","4217.85"
"26","413179.23"
"12011","3"
"28","59.49"
"75/76B","1841.40"
"9087","11.2"
"130","6200"
"1113","2.1"
"1112","2"
"1111","1"
"12013","5.4"
"12012","4"
"1011","5334"
"1003","11.2"
"1002","5.4"
"1001","8"
"130/1","6200"
"8129P","273922.80"
"40","143.85"
"44","153737.64"
"45","39834"
"1022","117305"
"1021","164817"
"14P","-5209.29"
"1013","11134"
"1012","5800"
"12112","2"
"8329","307260.38"
"12111","3"
"12113","4.1"
"12121","1"
"22/27","488926.72"
"1023","282122"
"12123","1"
"8199P","674726.20"
"10/49","654415.35"
"62","290551.66"
"65","1269.74"
"21/28","585429.57"
"20/58","654415.35"
"10/11","62000"
"10/15","-6414.18"
"75","1841.40"
"76","16774.29"
"1003P","11.6"
"1053","11.5"
"1052","6"
"1051","8"
"8395P","59.49"
"12101","1"
"12103","1"
"450/3","9461.54"
"54/58","61078.84"
"630","111302.25"
"65/66B","1269.74"
"8129","306264.84"
"8059P","402708.20"
"8329P","228300.17"
"1013P","11181"
"9903","-80453.29"
"9900","325098.85"
"9901","-81024.95"
"9906","-85662.58"
"9904","-80453.29"
"9905","-80453.29"
"42/48","660829.53"
"76A","16774.29"
"8279","78960.21"
"2053","3.8"
"2052","5"
"8395","59.49"
"2051","1"
"440/4","153737.64"
"8169","121460.90"
"47/48","467257.89"
"1023P","295546.27"
"8059","402708.20"
"640/8","4269.89"
"490/1","7763.09"
"3053","3.1"
"3052","2"
"3051","2"
"29/58","68985.78"
"8079","32342.04"
"17/49","660829.53"
"8199","796187.10"
"58132","433"
"100","62000"
"1203","5.4"
"1202","4"
"1323","6.9"
"1201","3"
"1322","3"
"1321","5"
"5803","763"
