
"Reference number","2023-00464444"
"Entity number","0451851239"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Colpaert Renaat"
"Entity address street","Zandstraat"
"Entity address number","101B"
"Entity postal code","8450"
"Entity city","Bredene"
"Entity country","België"
"General assembly date","2023-09-23"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","43280.58"
"9500","5084.55"
"492/3","678.95"
"111","60000"
"9078","2288.61"
"13","630811.67"
"15","20834.5"
"16","1306.36"
"17","63125.66"
"3","3709.36"
"22","258790.14"
"23","432425.71"
"24","1794.16"
"28","150"
"75/76B","7265.78"
"9087","0.1"
"132","3919.05"
"133","620892.62"
"6921","41314.56"
"8309","16842.45"
"1011","38"
"694/7","300000"
"1003","0.1"
"1001","0.1"
"130/1","6000"
"8129P","181477.47"
"40","3360.85"
"41","39919.73"
"44","9332.09"
"45","3687.74"
"46","4129.86"
"1021","989.92"
"791/2","250000"
"1013","38"
"8329","1191766.24"
"22/27","693010.01"
"168","1306.36"
"1023","989.92"
"8199P","1786901.08"
"62","989.92"
"10/49","1111294.83"
"65","32463.46"
"66","104"
"21/28","693160.01"
"20/58","1111294.83"
"10/11","60000"
"10/15","711646.17"
"75","6469.88"
"76","795.9"
"170/4","53115"
"1003P","0.2"
"178/9","10010.66"
"8395P","150"
"8912","53115"
"8913","10010.66"
"450/3","3687.74"
"54/58","130351.53"
"630","72970.9"
"65/66B","32463.46"
"753","2288.61"
"8129","181477.47"
"8059P","181477.47"
"691/2","41314.56"
"8329P","1135637.79"
"1013P","214"
"9903","105149.04"
"9900","312896.29"
"9901","130346.72"
"9906","91314.56"
"9904","88897.2"
"9905","91314.56"
"42/48","334537.69"
"76B","795.9"
"8279","72970.9"
"2053","1"
"2051","1"
"8395","150"
"440/4","9332.09"
"8169","114821.62"
"47/48","317388"
"780","805.79"
"789","2417.36"
"1023P","4897.59"
"8179","16946.45"
"66A","104"
"8059","181477.47"
"640/8","108484.75"
"50/53","239880.05"
"490/1","913.3"
"3053","1"
"3051","1"
"30/36","3709.36"
"29/58","418134.82"
"17/49","398342.3"
"8199","1884776.25"
"694","250000"
"695","50000"
"1311","6000"
"174/0","53115"
"67/77","17057.63"
