
"Reference number","2024-00069629"
"Entity number","0464729077"
"Accounting period start date","2022-10-01"
"Accounting period end date","2023-09-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","MANA INVEST"
"Entity address street","Frankrijklaan"
"Entity address number","35/1"
"Entity postal code","8450"
"Entity city","Bredene"
"Entity country","België"
"General assembly date","2024-03-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","18397.42"
"110","18592.01"
"111","0"
"8525","0"
"14","-98101.25"
"17","434273.23"
"22","218400"
"23","779.16"
"24","3429.38"
"26","142267.97"
"28","37.18"
"75/76B","0"
"8309","265.74"
"40","14014.16"
"41","4383.26"
"42","18784.48"
"44","2638.25"
"45","8870.75"
"14P","-100350.82"
"8329","188251.03"
"22/27","364876.51"
"8199P","555070.51"
"10/49","387434.65"
"65","2726.67"
"21/28","364913.69"
"20/58","387434.65"
"10/11","18592.01"
"10/15","-79509.24"
"75","0"
"170/4","119273.23"
"178/9","315000"
"8395P","37.18"
"450/3","8870.75"
"54/58","4123.54"
"630","51736.76"
"65/66B","2726.67"
"8329P","136780.01"
"9903","2409.7"
"9900","61333.42"
"9901","5136.37"
"9906","-98101.25"
"9904","2249.57"
"9905","2249.57"
"42/48","32670.66"
"8279","51736.76"
"8395","37.18"
"440/4","2638.25"
"47/48","2377.18"
"172/3","119273.23"
"8179","1942.97"
"640/8","4460.29"
"29/58","22520.96"
"17/49","466943.89"
"8199","553127.54"
"67/77","160.13"
