
"Reference number","2023-00414193"
"Entity number","0433294941"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DE DOBBELEER SPARE PARTS"
"Entity address street","VIERMAARTLAAN"
"Entity address number","7"
"Entity postal code","9600"
"Entity city","Ronse"
"Entity country","België"
"General assembly date","2023-08-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","340038"
"492/3","5150"
"10","61973"
"12","16743"
"13","127823"
"14","-3997"
"16","40542"
"17","30987"
"3","56715"
"22","269162"
"23","101372"
"24","14394"
"26","31791"
"28","6000"
"130","6197"
"132","121626"
"8309","115618"
"130/1","6197"
"40","279761"
"41","60277"
"44","136902"
"45","9260"
"14P","-366508"
"791/2","28051"
"8329","576891"
"22/27","416719"
"168","40542"
"8199P","1112658"
"10/49","1103275"
"65","3741"
"21/28","422719"
"20/58","1103275"
"10/11","61973"
"10/15","202542"
"8365","6000"
"631/4","18067"
"178/9","30987"
"8239","1982"
"8259","16743"
"450/3","9260"
"54/58","283803"
"630","42031"
"65/66B","3741"
"8329P","650478"
"9903","505922"
"9900","594691"
"9901","509663"
"9906","-32048"
"9904","456086"
"9905","334460"
"42/48","824054"
"8279","42031"
"8395","6000"
"440/4","136902"
"8169","60146"
"47/48","677892"
"780","2100"
"789","6299"
"8179","195937"
"640/8","24930"
"680","42642"
"30/36","56715"
"29/58","680556"
"689","127925"
"17/49","860191"
"8199","976867"
"8259P","18725"
"100","61973"
"67/77","9294"
