
"Reference number","2024-00470425"
"Entity number","0442020882"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HOTEL AZALEA"
"Entity address street","Koningin Elisabethlaan"
"Entity address number","49/51"
"Entity postal code","8000"
"Entity city","Brugge"
"Entity country","België"
"General assembly date","2024-09-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","1247406.04"
"8525","0"
"10","535697.91"
"13","669373.51"
"14","330452.32"
"16","297503.62"
"17","1076829.06"
"22","1770393.08"
"23","3027.47"
"28","799.23"
"75/76B","5162.36"
"130","39076.96"
"132","577764.46"
"133","52532.09"
"6920","0"
"130/1","39076.96"
"41","1247406.04"
"42","102334.33"
"44","34147.98"
"45","34824.61"
"14P","274762.01"
"8329","479361.16"
"22/27","1773420.55"
"168","297503.62"
"8199P","2252781.71"
"10/49","3081163.34"
"65","10621.92"
"21/28","1774219.78"
"20/58","3081163.34"
"10/11","535697.91"
"10/15","1535523.74"
"75","5162.36"
"170/4","1076829.06"
"8395P","799.23"
"450/3","34824.61"
"54/58","59537.52"
"630","64118.76"
"65/66B","10621.92"
"691/2","0"
"8329P","415242.4"
"9903","41065.3"
"9900","116533.5"
"9901","46524.86"
"9906","330452.32"
"9904","32287.18"
"9905","55690.31"
"42/48","171306.92"
"8279","64118.76"
"8395","799.23"
"440/4","34147.98"
"780","12050.79"
"789","23403.13"
"172/3","1076829.06"
"640/8","5889.88"
"490/1","0"
"29/58","1306943.56"
"17/49","1248135.98"
"8199","2252781.71"
"100","535697.91"
"67/77","20828.91"
