
"Reference number","2025-00012631"
"Entity number","0452277445"
"Accounting period start date","2023-07-01"
"Accounting period end date","2024-06-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","de"
"Currency","EUR"
"Entity name","MAXANCO"
"Entity address street","route de Malmedy"
"Entity address number","37"
"Entity postal code","4780"
"Entity city","Sankt-Vith"
"Entity country","Belgien"
"General assembly date","2024-12-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Aktiengesellschaft"
"40/41","30673.66"
"492/3","2526.9"
"10","61500"
"13","23547.86"
"14","379062.28"
"17","149999.8"
"22","599391.83"
"23","207844.49"
"24","3803.3"
"26","3500"
"130","6150"
"132","17397.86"
"130/1","6150"
"40","28173.66"
"41","2500"
"42","125000.04"
"44","8272.69"
"45","29139.07"
"14P","322985.63"
"8329","690286.05"
"22/27","814539.62"
"8199P","1504825.67"
"10/49","856048.64"
"65","11725.44"
"21/28","814539.62"
"20/58","856048.64"
"10/11","61500"
"10/15","464110.14"
"170/4","149999.8"
"8912","149999.8"
"450/3","29139.07"
"54/58","9364.79"
"630","62136.25"
"65/66B","11725.44"
"8329P","628149.8"
"9903","76554.63"
"9900","154318.79"
"9901","88280.07"
"9906","379062.28"
"9904","56076.65"
"9905","56076.65"
"42/48","239411.8"
"8279","62136.25"
"440/4","8272.69"
"47/48","77000"
"172/3","149999.8"
"91611","599391.83"
"640/8","3902.47"
"490/1","1470.57"
"29/58","41509.02"
"17/49","391938.5"
"8199","1504825.67"
"91621","400000"
"100","61500"
"67/77","20477.98"
