
"Reference number","2025-00263170"
"Entity number","0442535873"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","AMBIENTE"
"Entity address street","Handelslei"
"Entity address number","55"
"Entity postal code","2980"
"Entity city","Zoersel"
"Entity country","België"
"General assembly date","2025-06-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","71324.76"
"492/3","840.12"
"454/9","65970.95"
"58032","2218"
"9062","527002.11"
"110","7100"
"1213","3.7"
"1212","3"
"1211","2"
"5813","797"
"13","440700"
"14","168.88"
"17","548510.56"
"3","39454.6"
"1103","5.7"
"1102","3"
"1343","0.8"
"1101","4"
"1342","1"
"21","0"
"22","264765.73"
"23","39979.66"
"24","6244.02"
"25","26704.6"
"26","428656.98"
"29","215000"
"75/76B","4153.83"
"9087","12.1"
"133","440700"
"1113","2.4"
"1112","1"
"1111","2"
"6921","39800"
"5851","1"
"1011","17796"
"694/7","50000"
"1003","12.1"
"1002","3.6"
"1001","10.1"
"8129P","151518.23"
"40","60066.76"
"41","11258"
"42","76923.52"
"44","40054.78"
"45","108516.38"
"46","29492"
"1022","85324.33"
"1021","539697.11"
"14P","79.23"
"1013","21478"
"1012","3682"
"5852","211"
"8329","1645204.18"
"5853","1677"
"22/27","766350.99"
"1023","625021.44"
"12002","1"
"12001","4"
"12003","4.4"
"8199P","2382812.06"
"62","625021.44"
"10/49","1304306.24"
"65","32468.38"
"21/28","766350.99"
"20/58","1304306.24"
"291","215000"
"10/11","7100"
"10/15","447968.88"
"75","4153.83"
"76","48901.8"
"170/4","548510.56"
"1003P","11.5"
"631/4","0"
"1053","8.1"
"1052","4"
"1051","6"
"12101","2"
"8912","185673.15"
"8913","362837.41"
"12103","3.7"
"12102","3"
"8259","0"
"450/3","42545.43"
"54/58","196084.51"
"630","87501.98"
"65/66B","32468.38"
"6502","0"
"8129","151700"
"8922","527002.11"
"8059P","151700"
"691/2","39800"
"8329P","1557883.97"
"1013P","19789"
"9903","110776.36"
"9900","856264.21"
"9901","139090.91"
"9906","89968.88"
"9904","89889.65"
"9905","89889.65"
"42/48","306986.68"
"76A","48901.8"
"91711","175000"
"8279","87320.21"
"2053","67.5"
"2052","10"
"2051","63"
"892","527002.11"
"440/4","40054.78"
"8169","28743.11"
"47/48","52000"
"1023P","575371.84"
"172/3","450078.59"
"91611","428656.98"
"8059","151700"
"640/8","4649.88"
"490/1","16091.38"
"91721","485000"
"3053","68"
"3052","7"
"3051","65"
"30/36","39454.6"
"29/58","537955.25"
"8079","181.77"
"17/49","856337.36"
"8199","2411555.17"
"58132","797"
"695","50000"
"8259P","0"
"174/0","98431.97"
"91621","332000"
"1203","4.4"
"1323","7.3"
"1202","1"
"1322","3"
"1201","4"
"1321","6"
"902","0"
"67/77","20886.71"
"5803","2218"
