
"Reference number","2023-00257465"
"Entity number","0450059214"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","R.I.B."
"Entity address street","Rue Bara"
"Entity address number","161-163"
"Entity postal code","1070"
"Entity city","Anderlecht"
"Entity country","Belgique"
"General assembly date","2022-05-06"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","537397.72"
"454/9","94842.16"
"10","62000"
"12","1637701"
"13","6200"
"14","513771.1"
"17","555185.17"
"21","60025"
"22","2948434.52"
"23","2321.02"
"24","38484.67"
"9087","18"
"130","6200"
"130/1","6200"
"8129P","120050"
"40","221193.21"
"41","316204.51"
"42","83835.24"
"44","391340.14"
"45","140148.25"
"14P","424034.88"
"8329","1337040.46"
"22/27","2989240.21"
"8199P","4291763.94"
"62","136361.59"
"10/49","3642447.13"
"65","12539.9"
"21/28","3049265.21"
"20/58","3642447.13"
"70","889525.55"
"10/11","62000"
"10/15","2219672.1"
"170/4","555185.17"
"8912","555185.17"
"450/3","45306.09"
"54/58","55784.2"
"630","110107.22"
"65/66B","12539.9"
"8129","180075"
"8059P","240100"
"8329P","1286958.24"
"9903","89817.25"
"9900","439791.82"
"9901","102357.15"
"9906","513771.10"
"9904","89736.22"
"9905","89736.22"
"60/61","449733.73"
"42/48","867589.86"
"8279","50082.22"
"440/4","301340.14"
"8169","34516.73"
"47/48","252266.23"
"172/3","335340.64"
"8059","240100"
"640/8","90965.86"
"29/58","593181.92"
"441","90000"
"8079","60025"
"17/49","1422775.03"
"8199","4326280.67"
"174/0","219844.53"
"100","62000"
"67/77","81.03"
