
"Reference number","2025-00257973"
"Entity number","0456722520"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","GEDEQU"
"Entity address street","KONINGIN ASTRIDLAAN,"
"Entity address number","1"
"Entity postal code","8450"
"Entity city","Bredene"
"Entity country","België"
"General assembly date","2025-07-09"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","8932.1"
"492/3","15267.74"
"454/9","1823.45"
"110","286973.38"
"111","1246791.79"
"8525","0"
"5813","176"
"13","1925149.51"
"14","0"
"17","270906.66"
"3","0"
"22","2110510.4"
"23","323500.6"
"24","20323.48"
"28","105"
"75/76B","31498.18"
"133","1917253.07"
"6921","295789.83"
"1011","1164"
"694/7","0"
"1003","0.7"
"1001","0.7"
"130/1","7896.44"
"8129P","106851.11"
"40","2713.7"
"41","6218.4"
"44","8316.89"
"45","103769.2"
"46","650"
"1021","31883.69"
"791/2","0"
"1013","1164"
"8329","2783534.75"
"22/27","2454334.48"
"1023","31883.69"
"8199P","5180859.03"
"62","31883.69"
"10/49","4067227.1"
"65","15414.68"
"21/28","2454439.48"
"20/58","4067227.1"
"10/11","1533765.17"
"10/15","3458914.68"
"75","31498.18"
"170/4","36133"
"1003P","0.1"
"178/9","234773.66"
"8395P","105"
"450/3","101945.75"
"54/58","233731.05"
"630","126141.75"
"65/66B","15414.68"
"8129","106851.11"
"8059P","106851.11"
"691/2","295789.83"
"8329P","2657393"
"1013P","98"
"9903","427093.58"
"9900","682054.74"
"9901","411010.08"
"9906","295789.83"
"9904","295789.83"
"9905","295789.83"
"42/48","322138.02"
"76A","0"
"8279","126141.75"
"2053","2"
"2051","2"
"8395","105"
"440/4","8316.89"
"8169","57010.2"
"47/48","209401.93"
"1023P","2174.6"
"8059","106851.11"
"640/8","113019.22"
"50/53","1358192.31"
"490/1","11932.16"
"3053","2"
"3051","2"
"30/36","0"
"29/58","1612787.62"
"17/49","608312.42"
"8199","5237869.23"
"58132","176"
"694","0"
"1311","7896.44"
"174/0","36133"
"67/77","131303.75"
"5803","0"
