
"Reference number","2023-00149401"
"Entity number","0535665177"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f-p"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","IMMO HOTEL MECHELEN"
"Entity address street","De Kleetlaan"
"Entity address number","14"
"Entity postal code","1831"
"Entity city","Diegem"
"Entity country","België"
"General assembly date","2023-05-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
