
"Reference number","2023-00272918"
"Entity number","0669505579"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Iris Expo"
"Entity address street","Rue Longue"
"Entity address number","6"
"Entity address box","1"
"Entity postal code","1150"
"Entity city","Woluwe-Saint-Pierre"
"Entity country","Belgique"
"General assembly date","2023-04-01"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","42801.72"
"454/9","2513.07"
"10","20000"
"14","46102.68"
"17","15163.43"
"1102","0"
"21","349490.55"
"23","149038.93"
"24","30816.91"
"28","133.29"
"1113","0.6"
"1112","2"
"1003","1.4"
"1123","0.8"
"1002","4"
"1122","2"
"8129P","273.97"
"40","243.50"
"41","42558.22"
"42","30993.63"
"44","85726.97"
"45","2513.07"
"1022","22941.03"
"14P","958.61"
"1013","1296"
"1012","1296"
"8329","10412.34"
"22/27","179855.84"
"1023","22941.03"
"12002","4"
"12003","1.4"
"8199P","4820.16"
"62","22941.03"
"10/49","574302.70"
"65","1272.40"
"21/28","529479.68"
"20/58","574302.70"
"10/11","20000"
"10/15","66102.68"
"170/4","15163.43"
"1053","1.4"
"1052","4"
"8395P","133.29"
"54/58","2021.30"
"630","25851.53"
"65/66B","2888.52"
"8129","15798.71"
"8059P","200000"
"8329P","85.55"
"8029","165289.26"
"9903","65439.38"
"9900","123043.21"
"9901","68327.90"
"9906","46102.68"
"9904","45144.07"
"9905","45144.07"
"42/48","493036.59"
"8279","10326.79"
"8395","133.29"
"440/4","85726.97"
"8169","185448.02"
"47/48","373802.92"
"172/3","15163.43"
"66B","1616.12"
"8059","365289.26"
"640/8","5922.75"
"29/58","44823.02"
"8079","15524.74"
"17/49","508200.02"
"8199","190268.18"
"100","20000"
"1203","1.4"
"1323","1.4"
"1202","4"
"1322","4"
"67/77","20295.31"
