
"Reference number","2023-00060344"
"Entity number","0453324649"
"Accounting period start date","2021-10-01"
"Accounting period end date","2022-09-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Confort Camping"
"Entity address street","Place Henry de la Lindi,Bohan"
"Entity address number","27"
"Entity postal code","5550"
"Entity city","Vresse-sur-Semois"
"Entity country","Belgique"
"General assembly date","2023-03-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","19023.63"
"454/9","6705.54"
"111","176004.40"
"13","33450.44"
"14","-46614.05"
"17","68476.72"
"22","256623.98"
"23","82618.70"
"24","35818.22"
"28","360"
"75/76B","1149.43"
"132","15850"
"8309","121908.25"
"130/1","17600.44"
"40","15010.82"
"41","4012.81"
"42","14265.87"
"44","91284.11"
"45","7270.69"
"14P","48529.94"
"8329","455125.85"
"22/27","375060.90"
"8199P","849283.43"
"62","61666.92"
"10/49","426631.84"
"65","2064.64"
"21/28","375420.9"
"20/58","426631.84"
"10/11","176004.4"
"10/15","162840.79"
"75","1149.43"
"170/4","68476.72"
"8395P","360"
"450/3","565.15"
"54/58","27363.99"
"630","41546.69"
"65/66B","2064.64"
"8329P","535487.41"
"9903","-95168.07"
"9900","31397.45"
"9901","-94252.86"
"9906","-46614.05"
"9904","-95143.99"
"9905","-95143.99"
"42/48","195314.33"
"8279","41546.69"
"8395","360"
"440/4","91284.11"
"8169","117112.93"
"47/48","82493.66"
"780","24.08"
"172/3","68476.72"
"8179","136209.61"
"640/8","22436.70"
"490/1","4823.32"
"29/58","51210.94"
"17/49","263791.05"
"8199","830186.75"
"1311","17600.44"
