
"Reference number","2024-00040260"
"Entity number","0456300173"
"Accounting period start date","2021-10-01"
"Accounting period end date","2022-09-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","MARCAN"
"Entity address street","Liersesteenweg"
"Entity address number","478"
"Entity postal code","2800"
"Entity city","Mechelen"
"Entity country","België"
"General assembly date","2024-03-06"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","naamloze vennootschap"
"40/41","731262.09"
"1341","4"
"454/9","114995.31"
"1213","21.2"
"1212","19"
"1211","9"
"10","61973.38"
"13","6197.34"
"14","3283502.05"
"17","664717.1"
"1103","29.8"
"1102","19"
"1343","4"
"1101","16"
"21","6720"
"22","3114182.57"
"23","69439.18"
"24","786365.99"
"28","6100"
"75/76B","6574.94"
"9087","19.5"
"130","6197.34"
"1113","20.2"
"1112","29"
"1111","5"
"8309","89875.23"
"1011","12820"
"1003","19.5"
"1002","17.5"
"1001","9.3"
"130/1","6197.34"
"40","484834.02"
"41","246428.07"
"42","50228.32"
"44","547607.05"
"45","159788.15"
"46","107000"
"1022","403377.22"
"1021","343562.05"
"14P","4907437.61"
"1013","27872"
"1012","15052"
"8329","941237.71"
"22/27","3969987.74"
"1023","746939.27"
"12002","29"
"12001","12"
"12003","28.8"
"8199P","4427471.55"
"62","746939.27"
"10/49","4881013.39"
"65","25592.71"
"66","84994.14"
"21/28","3982807.74"
"20/58","4881013.39"
"10/11","61973.38"
"10/15","3351672.77"
"75","6574.94"
"76","22480.98"
"170/4","664717.1"
"1003P","94.7"
"631/4","413327.63"
"1053","50"
"1052","48"
"1051","21"
"8395P","8100"
"12101","9"
"8912","212796.5"
"8913","451920.6"
"12103","21.2"
"12102","19"
"8375","2000"
"450/3","44792.84"
"54/58","161845.05"
"630","377261.67"
"65/66B","25592.71"
"8129","3360"
"8329P","657211.27"
"8029","10080"
"1013P","171585"
"9903","-1623365.56"
"9900","30475.68"
"9901","-1604347.79"
"9906","3283502.05"
"9904","-1623935.56"
"9905","-1623935.56"
"42/48","864623.52"
"76A","22480.98"
"8279","373901.67"
"2053","80.3"
"2052","107"
"2051","23"
"8395","6100"
"440/4","547607.05"
"8169","958255.09"
"1023P","5023676"
"172/3","664717.1"
"8179","474501.19"
"66A","84994.14"
"8059","10080"
"640/8","12300.76"
"490/1","5098.51"
"3053","35.4"
"3052","55"
"3051","9"
"29/58","898205.65"
"8079","3360"
"17/49","1529340.62"
"8199","4911225.45"
"100","61973.38"
"1203","28.8"
"1323","46"
"1202","29"
"1322","48"
"1201","12"
"1321","17"
"67/77","570"
