
"Reference number","2025-00424875"
"Entity number","0480223244"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","ROZERIE"
"Entity address street","Justestraat"
"Entity address number","7"
"Entity postal code","8790"
"Entity city","Waregem"
"Entity country","België"
"General assembly date","2025-05-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","13609.18"
"10","18600"
"13","3816.98"
"23","9152.65"
"130","75"
"133","3741.98"
"130/1","75"
"41","13609.18"
"44","344.85"
"14P","1693.05"
"791/2","583.64"
"8329","7918.85"
"22/27","9152.65"
"8199P","17071.5"
"10/49","22761.83"
"65","35.64"
"21/28","9152.65"
"20/58","22761.83"
"10/11","18600"
"10/15","22416.98"
"630","3264.14"
"65/66B","35.64"
"8329P","4654.71"
"9903","-2276.69"
"9900","1023.09"
"9901","-2241.05"
"9906","-583.64"
"9904","-2276.69"
"9905","-2276.69"
"42/48","344.85"
"8279","3264.14"
"440/4","344.85"
"29/58","13609.18"
"17/49","344.85"
"8199","17071.5"
"100","18600"
