
"Reference number","2022-20252361"
"Entity number","0449472363"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Cramdalin"
"Entity address street","Leefdaalstraat"
"Entity address number","14"
"Entity postal code","2200"
"Entity city","Morkhoven"
"Entity country","België"
"General assembly date","2022-05-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","41671.85"
"10","213000"
"13","5400"
"14","-285329.39"
"17","144780.09"
"3","23253.24"
"22","319883.21"
"23","2884.7"
"24","16624.61"
"75/76B","95.09"
"132","5400"
"8309","5400"
"40","3187.36"
"41","38484.49"
"42","142225.51"
"44","1592.45"
"45","241.72"
"14P","-306835.51"
"8329","224545.98"
"22/27","339392.52"
"8199P","548237.7"
"10/49","410174.43"
"21/28","339392.52"
"20/58","410174.43"
"10/11","213000"
"10/15","-66929.39"
"75","95.09"
"170/4","144780.09"
"450/3","241.72"
"54/58","5856.82"
"630","28923.51"
"65/66B","5850.64"
"8329P","201022.47"
"9903","23250.54"
"9900","63845.28"
"9901","29006.09"
"9906","-285329.39"
"9904","21506.12"
"9905","21506.12"
"42/48","332323.73"
"76A","707.87"
"8279","28923.51"
"440/4","1592.45"
"8169","15700.8"
"47/48","188264.05"
"172/3","44780.09"
"66A","4762.99"
"66B","5850.64"
"640/8","1152.69"
"30/36","23253.24"
"29/58","70781.91"
"17/49","477103.82"
"8199","563938.5"
"174/0","100000"
"100","213000"
"67/77","1744.42"
