
"Reference number","2023-00437550"
"Entity number","0427820676"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","HENAMO"
"Entity address street","Hofstrasse"
"Entity address number","2"
"Entity postal code","4750"
"Entity city","Butgenbach"
"Entity country","Belgique"
"General assembly date","2023-06-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","2110876"
"9500","1800710"
"454/9","4569"
"9062","3726145"
"1213","0.5"
"1212","1"
"10","68200"
"13","2913310"
"14","835984"
"16","1218402"
"17","3410027"
"1103","0.5"
"1102","1"
"21","6306"
"22","6075901"
"23","27620"
"24","162798"
"28","8252"
"29","870937"
"75/76B","16983"
"9087","0.8"
"130","8200"
"132","2905110"
"1011","509"
"1003","0.8"
"1002","1.0"
"1001","0.3"
"130/1","8200"
"8129P","791"
"40","31871"
"41","2079005"
"42","316118"
"43","375853"
"44","14140"
"45","8201"
"46","9799"
"1022","17661"
"1021","11422"
"14P","565536"
"1013","1296"
"1012","787"
"8329","2089782"
"22/27","6266319"
"168","1218402"
"1023","29083"
"8199P","8277772"
"62","29083"
"10/49","9264636"
"65","44513"
"21/28","6280877"
"20/58","9264636"
"291","870937"
"10/11","68200"
"10/15","3817494"
"75","16983"
"8365","749"
"170/4","3410027"
"1003P","0.5"
"1053","0.5"
"1052","1"
"8395P","7503"
"8912","1528223"
"8913","1881804"
"12103","0.5"
"12102","1"
"450/3","3632"
"54/58","52"
"630","300404"
"65/66B","44513"
"8129","1579"
"8922","3726145"
"8059P","7885"
"8329P","1790166"
"1013P","955"
"9903","107901"
"9900","482153"
"9901","135431"
"9906","835984"
"9904","154822"
"9905","270448"
"42/48","818713"
"8279","299616"
"2053","1"
"2051","1"
"8395","8252"
"892","3726145"
"440/4","14140"
"8169","78329"
"47/48","94602"
"780","48569"
"789","115626"
"1023P","21810"
"172/3","3410027"
"91611","6075901"
"8059","7885"
"640/8","17235"
"490/1","1894"
"3053","1"
"3051","1"
"29/58","2983759"
"8079","788"
"17/49","4228740"
"8199","8356101"
"430/8","375853"
"91621","4000000"
"100","82000"
"101","13800"
"1323","0.5"
"1322","1"
"67/77","1648"
