
"Reference number","2025-00206918"
"Entity number","0430772644"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Raman"
"Entity address street","Koestraat"
"Entity address number","47"
"Entity postal code","9940"
"Entity city","Evergem"
"Entity country","België"
"General assembly date","2025-06-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","naamloze vennootschap"
"40/41","143390.95"
"454/9","51875.67"
"9062","1913987.19"
"58031","364.44"
"1213","7.2"
"1212","7"
"1211","2"
"5811","9"
"5812","69"
"5813","2286"
"10","406250"
"13","1984391.7"
"17","1696055.21"
"3","2500"
"1103","7.2"
"1102","7"
"1101","2"
"5821","3"
"5822","36"
"5823","1193.65"
"22","3585356.98"
"23","47790.94"
"24","993.25"
"12011","1"
"28","429312"
"75/76B","80.89"
"9087","8.9"
"130","40625"
"133","1943766.7"
"1113","3"
"1111","3"
"12013","1"
"5831","11"
"5832","132"
"5833","4376.73"
"6921","205793.94"
"8309","25665.75"
"1011","6006"
"1003","8.9"
"1002","7.3"
"1001","3.4"
"130/1","40625"
"40","141195.94"
"41","2195.01"
"42","217931.98"
"44","54523.27"
"45","61640.98"
"1022","292013.79"
"1021","199141"
"1013","14813"
"1012","8807"
"12112","6"
"8329","3340659.46"
"12113","4.4"
"22/27","3634141.17"
"1023","491154.79"
"12001","2"
"12003","2"
"8199P","6998945.51"
"62","491154.79"
"10/49","4420793.14"
"65","40874.29"
"21/28","4063453.17"
"20/58","4420793.14"
"10/11","406250"
"10/15","2390641.7"
"75","80.89"
"76","413.22"
"170/4","1696055.21"
"1003P","10.5"
"1053","10.2"
"1052","7"
"1051","5"
"8395P","429312"
"12101","2"
"8912","915630.21"
"8913","780425"
"12103","2.8"
"12102","1"
"450/3","9765.31"
"54/58","211449.02"
"630","151827.57"
"65/66B","40874.29"
"8922","1913987.19"
"691/2","205793.94"
"8329P","3214497.64"
"1013P","16648"
"9903","277573.88"
"9900","964985.83"
"9901","318367.28"
"9906","205793.94"
"9904","205793.94"
"9905","205793.94"
"42/48","334096.23"
"76A","413.22"
"91711","109073.15"
"8279","151827.57"
"2053","12.4"
"2052","3"
"2051","10"
"8395","429312"
"892","1913987.19"
"440/4","54523.27"
"8169","1520.87"
"1023P","525882.13"
"172/3","1696055.21"
"8179","25665.75"
"91611","3529714.34"
"640/8","3636.19"
"3053","12.8"
"3052","6"
"3051","8"
"30/36","2500"
"29/58","357339.97"
"17/49","2030151.44"
"8199","6974800.63"
"91631","2997500"
"58131","2286"
"91621","246573.15"
"100","406250"
"1203","3"
"1323","10.2"
"1322","7"
"1201","3"
"1321","5"
"5801","2"
"67/77","71779.94"
"5802","11"
"5803","364.44"
