
"Reference number","2024-00461737"
"Entity number","0456863169"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","CAMPING 'T MINNEPARK"
"Entity address street","Zandstraat"
"Entity address number","105"
"Entity postal code","8450"
"Entity city","Bredene"
"Entity country","België"
"General assembly date","2024-08-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","2499.44"
"492/3","2310.1"
"110","150000"
"111","0"
"8525","0"
"9078","767.46"
"13","2099972.96"
"14","0"
"15","0"
"17","21385.05"
"21","875.98"
"22","1236427.11"
"23","172065.05"
"24","2060.51"
"28","50"
"75/76B","2035.33"
"133","2099972.96"
"6921","184529.71"
"694/7","105255.46"
"130/1","0"
"8129P","85195.18"
"40","289.93"
"41","2209.51"
"44","1967.51"
"45","30845.67"
"791/2","105255.46"
"8329","1613449.56"
"22/27","1410552.67"
"8199P","2950694.95"
"62","0.26"
"10/49","2318076.78"
"65","440.96"
"21/28","1411478.65"
"20/58","2318076.78"
"10/11","150000"
"10/15","2249972.96"
"75","2035.33"
"170/4","3685.05"
"631/4","-5234.35"
"178/9","17700"
"8395P","50"
"450/3","30845.67"
"54/58","902545.69"
"630","41126.97"
"65/66B","440.96"
"753","767.46"
"8129","85477.08"
"8059P","85253.06"
"691/2","184529.71"
"8329P","1572604.49"
"8029","1100"
"9903","262993.72"
"9900","397867.12"
"9901","261399.35"
"9906","184529.71"
"9904","184529.71"
"9905","184529.71"
"42/48","44408.67"
"8279","40845.07"
"8395","50"
"440/4","1967.51"
"8169","73307.28"
"47/48","11595.49"
"8059","86353.06"
"640/8","100574.89"
"490/1","1553"
"29/58","906598.13"
"8079","281.9"
"17/49","68103.82"
"8199","3024002.23"
"694","105255.46"
"1311","0"
"174/0","3685.05"
"67/77","78464.01"
