
"Reference number","2025-00246065"
"Entity number","0476713824"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","V3M"
"Entity address street","Jakenshof"
"Entity address number","1"
"Entity postal code","8800"
"Entity city","Roeselare"
"Entity country","België"
"General assembly date","2025-06-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","231613.34"
"111","18600"
"13","525688.83"
"17","636300"
"22","1376280.07"
"23","12797.03"
"24","95227.45"
"132","70367.9"
"133","453460.93"
"6921","0"
"8309","29342.23"
"130/1","1860"
"40","0"
"41","231613.34"
"42","99600"
"44","260.95"
"45","5044.68"
"791/2","66300.14"
"8329","884295.71"
"22/27","1484304.55"
"8199P","2427542.51"
"10/49","1740153.39"
"65","12020.9"
"21/28","1484304.55"
"20/58","1740153.39"
"10/11","18600"
"10/15","544288.83"
"170/4","636300"
"450/3","5044.68"
"54/58","22347.45"
"630","116902.76"
"65/66B","12020.9"
"691/2","0"
"8329P","796735.18"
"9903","-66160.62"
"9900","73028.73"
"9901","-54139.72"
"9906","-66300.14"
"9904","-66300.14"
"9905","-66300.14"
"42/48","559564.56"
"8279","116902.76"
"440/4","260.95"
"8169","201632.98"
"47/48","454658.93"
"172/3","636300"
"8179","260575.23"
"66A","1163"
"640/8","9102.69"
"490/1","1888.05"
"29/58","255848.84"
"17/49","1195864.56"
"8199","2368600.26"
"1311","1860"
"67/77","139.52"
