
"Reference number","2022-20061976"
"Entity number","0480088434"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DCV"
"Entity address street","Esenweg"
"Entity address number","197"
"Entity postal code","8600"
"Entity city","Diksmuide"
"Entity country","België"
"General assembly date","2022-06-11"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","240295.04"
"111","6500"
"13","56536.45"
"14","-67935.93"
"17","634793.55"
"22","763555.85"
"23","5829.94"
"24","21352.07"
"75/76B","76.31"
"133","54586.45"
"130/1","1950"
"40","398"
"41","239897.04"
"42","54266.79"
"44","962.71"
"45","1517.66"
"46","5405.44"
"8329","117447.04"
"22/27","790737.86"
"8199P","114788.59"
"10/49","1117046.67"
"65","5059"
"21/28","790737.86"
"20/58","1117046.67"
"10/11","6500"
"10/15","-4899.48"
"75","76.31"
"170/4","634793.55"
"8395P","4000"
"8375","4000"
"450/3","1517.66"
"54/58","74859.21"
"630","29142.68"
"65/66B","5059"
"8329P","88304.36"
"9903","-67935.93"
"9900","-32302.84"
"9901","-62953.24"
"9906","-67935.93"
"9904","-67935.93"
"9905","-67935.93"
"42/48","487152.6"
"8279","29142.68"
"8395","0"
"440/4","962.71"
"8169","793396.31"
"47/48","425000"
"172/3","634793.55"
"640/8","1507.72"
"490/1","11154.56"
"29/58","326308.81"
"17/49","1121946.15"
"8199","908184.9"
"1311","1950"
