
"Reference number","2023-00462099"
"Entity number","0433111532"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DE SPEIBEEKHOEVE"
"Entity address street","Speibeekweg"
"Entity address number","2"
"Entity postal code","8750"
"Entity city","Wingene"
"Entity country","België"
"General assembly date","2023-06-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Coöperatieve vennootschap met beperkte aansprakelijkheid"
"40/41","2556.82"
"111","25037.25"
"13","62236.93"
"14","-109782.81"
"22","406229.17"
"24","13598.94"
"133","62236.93"
"41","2556.82"
"44","16831.64"
"14P","-118958.97"
"8329","202687.99"
"22/27","419828.11"
"8199P","622516.1"
"10/49","423641.09"
"65","66"
"21/28","419828.11"
"20/58","423641.09"
"10/11","25037.25"
"10/15","-22508.63"
"54/58","1256.16"
"630","6275.52"
"65/66B","66"
"8329P","196412.47"
"9903","9176.16"
"9900","17080.5"
"9901","9242.16"
"9906","-109782.81"
"9904","9176.16"
"9905","9176.16"
"42/48","446149.72"
"8279","6275.52"
"440/4","16831.64"
"47/48","429318.08"
"640/8","1562.82"
"29/58","3812.98"
"17/49","446149.72"
"8199","622516.1"
