
"Reference number","2026-00081043"
"Entity number","0463958522"
"Accounting period start date","2024-10-01"
"Accounting period end date","2025-09-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","LA GRAPPE D'OR"
"Entity address street","Route de Luxembourg"
"Entity address number","317,"
"Entity postal code","6700"
"Entity city","Arlon"
"Entity country","Belgique"
"General assembly date","2026-04-13"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","646.24"
"12033","0.4"
"492/3","6705"
"12032","1"
"454/9","35571.91"
"1213","3.1"
"1333","2"
"1212","2"
"1332","3"
"1211","2"
"1331","1"
"8455P","0"
"8525","0"
"10","590000"
"13","375945.7"
"14","-1023039.17"
"16","100971.81"
"17","302989.08"
"3","47304.49"
"1103","3"
"1101","3"
"20","19034.57"
"21","6879.97"
"22","4898.01"
"23","4416.89"
"24","124095.23"
"26","452333.75"
"12011","5"
"28","2200"
"8555","0"
"75/76B","1700.72"
"9087","7"
"130","5823.92"
"132","302915.42"
"133","67206.36"
"1113","7.1"
"1112","5"
"1111","5"
"12013","5.3"
"12012","1"
"12022","1"
"5851","0"
"12021","1"
"1011","8029"
"1003","7"
"1002","5.8"
"1001","4.8"
"12023","1.4"
"130/1","5823.92"
"8129P","265817"
"40","640"
"41","6.24"
"42","41499.41"
"44","37768.26"
"45","40640.53"
"46","82001"
"8455","0"
"1022","61402.28"
"1021","218324.16"
"14P","-1068606.05"
"1013","11104"
"1012","3075"
"5852","708"
"8329","420849.57"
"5853","4154.48"
"12111","1"
"12113","1"
"22/27","585743.88"
"168","100971.81"
"1023","279726.44"
"8199P","994367.37"
"62","280420.47"
"10/49","842060.84"
"8555P","0"
"65","37906.67"
"21/28","594823.85"
"20/58","842060.84"
"10/11","590000"
"10/15","-57093.47"
"75","1700.72"
"170/4","302989.08"
"1003P","7.5"
"1053","10.1"
"1052","5"
"1051","8"
"8395P","2200"
"12101","1"
"8912","184627.59"
"8913","118361.49"
"12103","2.1"
"12102","2"
"450/3","5068.62"
"54/58","173123.72"
"630","123632.47"
"65/66B","37906.67"
"6502","0"
"8129","267889.1"
"8059P","274769.07"
"8329P","304306.11"
"1013P","12265"
"9903","-29719.01"
"9900","414222.33"
"9901","6486.94"
"9906","-1023039.17"
"9904","-10897.58"
"9905","45566.88"
"42/48","488488.42"
"8279","116543.46"
"2053","38.2"
"2052","43"
"2051","23"
"8395","2200"
"892","0"
"440/4","37768.26"
"8169","12226.08"
"47/48","286579.22"
"780","18821.49"
"789","56464.46"
"1023P","373731"
"172/3","302989.08"
"8525P","0"
"8059","274769.07"
"640/8","3682.45"
"490/1","7127.97"
"3053","37.2"
"3052","44"
"3051","22"
"30/36","47304.49"
"29/58","228202.42"
"8079","2072.1"
"17/49","798182.5"
"8199","1006593.45"
"100","590000"
"1203","7.1"
"1323","8.1"
"1202","3"
"1322","2"
"1201","6"
"1321","7"
"902","0"
"67/77","0.06"
