
"Reference number","2025-00094891"
"Entity number","0441967236"
"Accounting period start date","2023-10-01"
"Accounting period end date","2024-09-30"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Van Zandweghe W."
"Entity address street","Sint-Margrietestraat"
"Entity address number","5"
"Entity postal code","9981"
"Entity city","Sint-Margriete"
"Entity country","België"
"General assembly date","2025-03-26"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","870.71"
"492/3","790"
"10","62000"
"13","683222.59"
"14","2030.51"
"16","57211.54"
"17","7537.08"
"22","856386.82"
"23","32685.4"
"24","7641.06"
"28","2250"
"75/76B","2522.03"
"130","6200"
"132","128257.21"
"133","548765.38"
"694/7","800"
"130/1","6200"
"41","870.71"
"42","9941.95"
"44","1177.97"
"45","3942.07"
"14P","1337.08"
"8329","1290594.34"
"22/27","896713.28"
"168","57211.54"
"8199P","2187307.62"
"10/49","1118628.6"
"65","11111.63"
"21/28","898963.28"
"20/58","1118628.6"
"10/11","62000"
"10/15","747253.1"
"75","2522.03"
"170/4","7537.08"
"8395P","2250"
"450/3","3942.07"
"54/58","138356.83"
"630","46897.87"
"65/66B","11111.63"
"8329P","1243696.47"
"9903","-11739.55"
"9900","49622.04"
"9901","-3149.95"
"9906","2830.51"
"9904","-8078.02"
"9905","1493.43"
"42/48","305836.88"
"8279","46897.87"
"8395","2250"
"440/4","1177.97"
"47/48","290774.89"
"780","4928.55"
"789","9571.45"
"172/3","7537.08"
"640/8","5874.12"
"50/53","80437.78"
"29/58","219665.32"
"17/49","314163.96"
"8199","2187307.62"
"694","800"
"100","62000"
"67/77","1267.02"
