
"Reference number","2022-20306373"
"Entity number","0451282701"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Sparta Consulting"
"Entity address street","Larestraat"
"Entity address number","5"
"Entity postal code","3530"
"Entity city","Houthalen-Helchteren"
"Entity country","België"
"General assembly date","2022-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","100687.82"
"492/3","25182.63"
"9061","745841.21"
"111","19000"
"13","457732.43"
"14","11366.97"
"17","1263720.17"
"22","1694832.53"
"23","3300.19"
"24","29250.08"
"75/76B","20.1"
"133","455832.43"
"6921","0"
"694/7","0"
"130/1","1900"
"40","87578.73"
"41","13109.09"
"42","49738.83"
"44","6316.21"
"45","25000"
"46","9680"
"14P","1508.47"
"791/2","0"
"8329","735343.82"
"22/27","1727382.8"
"8199P","1330554.68"
"10/49","1867737.24"
"65","24283.13"
"21/28","1727382.8"
"20/58","1867737.24"
"10/11","19000"
"10/15","488099.4"
"75","20.1"
"76","3270"
"170/4","1263720.17"
"8912","208500.66"
"8913","1055219.51"
"450/3","25000"
"54/58","35312.82"
"630","90248.25"
"65/66B","24283.13"
"8921","745841.21"
"691/2","0"
"8329P","645095.57"
"9903","23655.8"
"9900","143162.75"
"9901","47918.83"
"9906","11366.97"
"9904","9858.5"
"9905","9858.5"
"42/48","90735.04"
"76A","3270"
"8279","90248.25"
"891","745841.21"
"440/4","6316.21"
"8169","1132171.94"
"47/48","0"
"172/3","696102.38"
"91611","949414.95"
"640/8","4995.67"
"50/53","24.8"
"490/1","4329"
"29/58","140354.44"
"17/49","1379637.84"
"8199","2462726.62"
"91631","676500"
"694","0"
"1311","1900"
"174/0","567617.79"
"91621","22000"
"67/77","13797.3"
