
"Reference number","2025-00583016"
"Entity number","0472239550"
"Accounting period start date","2024-07-01"
"Accounting period end date","2025-06-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Société du Chateau d'Emptinne S.A."
"Entity address street","Rue des Champs Elysées"
"Entity address number","62"
"Entity postal code","1050"
"Entity city","Ixelles"
"Entity country","Belgique"
"General assembly date","2025-10-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","6220167"
"492/3","33622"
"454/9","8326"
"1213","0.5"
"1212","1"
"10","1940000"
"13","554000"
"14","-2551920"
"17","23605140"
"1103","0.5"
"1102","1"
"1343","0.5"
"1342","1"
"21","2997"
"22","8502904"
"23","6112443"
"24","357537"
"12011","1"
"28","2628433"
"75/76B","181198"
"9087","2.3"
"130","194000"
"133","360000"
"1113","1"
"1111","1"
"12013","1"
"8309","291366"
"1011","2459"
"1003","2.3"
"1002","1.8"
"1001","1.4"
"130/1","194000"
"40","42337"
"41","6177830"
"44","217517"
"45","8430"
"1022","36338"
"1021","70320"
"14P","-3882036"
"1013","3730"
"1012","1271"
"8329","6815608"
"22/27","14972884"
"1023","106658"
"8199P","22294152"
"10/49","27430143"
"62","106658"
"65","12062"
"66","1127297"
"21/28","17604314"
"20/58","27430143"
"10/11","1940000"
"10/15","-57920"
"75","181198"
"76","3330839"
"8365","2100000"
"170/4","23600000"
"1003P","1.9"
"1053","1.5"
"1052","1"
"1051","1"
"178/9","5140"
"8395P","8028433"
"8913","23605140"
"12103","0.5"
"12102","1"
"8375","7500000"
"450/3","104"
"54/58","468653"
"630","585413"
"65/66B","635505"
"8129","1198"
"8329P","6522760"
"8029","4195"
"1013P","3288"
"9903","1383413"
"9900","3095904"
"9901","1837720"
"9906","-2551920"
"9904","1330116"
"9905","1330116"
"42/48","3849301"
"76A","3330839"
"8279","584214"
"2053","2"
"8395","2628433"
"2051","2"
"440/4","199747"
"8169","3431936"
"47/48","3623354"
"1023P","99242"
"8179","3937596"
"66A","503854"
"66B","623443"
"8059","4195"
"640/8","62259"
"50/53","3136718"
"490/1","291"
"3053","2.4"
"3052","1"
"3051","2"
"29/58","9825829"
"441","17770"
"8079","1198"
"17/49","27488063"
"8199","21788492"
"174/0","23600000"
"100","1940000"
"1203","1"
"1323","1"
"1201","1"
"1321","1"
"67/77","53297"
