
"Reference number","2022-20148679"
"Entity number","0429237371"
"Accounting period start date","2020-12-01"
"Accounting period end date","2021-11-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","VICTORY"
"Entity address street","Nieuwe Gentsesteenweg"
"Entity address number","6"
"Entity postal code","1702"
"Entity city","Groot-Bijgaarden"
"Entity country","België"
"General assembly date","2022-05-09"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Coöperatieve vennootschap met beperkte aansprakelijkheid"
"40/41","241128.62"
"9500","118942.98"
"454/9","2683.22"
"111","18592.01"
"1213","1.9"
"1212","4"
"12","748464.01"
"13","1859.2"
"14","-131169.59"
"17","174299.82"
"1103","1.2"
"1102","2"
"22","773722.05"
"23","17752.74"
"24","2067.68"
"28","1547.97"
"75/76B","60.09"
"1113","1.1"
"1112","4"
"12013","0.4"
"12012","2"
"1003","2.1"
"1002","4.1"
"130/1","1859.2"
"40","17276.5"
"41","223852.12"
"42","13555.08"
"43","23244.87"
"44","78829.98"
"45","17061.25"
"1022","27205.84"
"14P","-123761.83"
"1013","15248"
"1012","15248"
"12112","4"
"8329","944938.14"
"12113","1.9"
"22/27","793542.47"
"1023","27205.84"
"8199P","1736556.99"
"62","27205.84"
"10/49","1036772.63"
"65","6070.57"
"21/28","795090.44"
"20/58","1036772.63"
"10/11","18592.01"
"10/15","637745.63"
"75","60.09"
"170/4","174299.82"
"1003P","2.5"
"1053","2.3"
"1052","6"
"8395P","1547.97"
"450/3","14378.03"
"630","14767.88"
"65/66B","6070.57"
"8329P","930170.26"
"1013P","1536"
"9903","-7290.76"
"9900","49700.45"
"9901","-1280.28"
"9906","-131169.59"
"9904","-7407.76"
"9905","-7407.76"
"42/48","224727.18"
"8279","14767.88"
"2053","5"
"2052","12"
"8395","1547.97"
"440/4","78829.98"
"8169","1923.62"
"47/48","92036"
"1023P","30884.19"
"172/3","174299.82"
"640/8","9007.01"
"490/1","553.57"
"3053","4.3"
"3052","9"
"29/58","241682.19"
"17/49","399027"
"8199","1738480.61"
"430/8","23244.87"
"1311","1859.2"
"1203","0.4"
"1323","2.3"
"1202","2"
"1322","6"
"67/77","117"
