
"Reference number","2024-00520568"
"Entity number","0645953286"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Rodin"
"Entity address street","Rhoode"
"Entity address number","52"
"Entity postal code","2360"
"Entity city","Oud-Turnhout"
"Entity country","België"
"General assembly date","2024-06-19"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","11326"
"492/3","1408"
"110","18600"
"1213","1.5"
"1212","1"
"1211","1"
"14","-574268"
"1103","1.5"
"1102","1"
"1101","1"
"23","263520"
"75/76B","92"
"9087","1.5"
"1011","1648"
"1003","1.5"
"1002","1"
"1001","1"
"40","4235"
"41","7091"
"44","4197"
"14P","-502394"
"1013","2564"
"1012","916"
"12112","0"
"8329","185139"
"12111","1"
"12113","1"
"22/27","263520"
"1023","61812.83"
"8199P","439718"
"62","70105"
"10/49","284160"
"65","55"
"21/28","263520"
"20/58","284160"
"70","127110"
"10/11","18600"
"10/15","-555668"
"75","92"
"1053","1.5"
"1052","1"
"1051","1"
"12103","0.5"
"12102","1"
"54/58","9314"
"630","28838"
"65/66B","55"
"8329P","156301"
"9903","-71874"
"9900","27966"
"9901","-71911"
"9906","-574268"
"9904","-71874"
"9905","-71874"
"60/61","99144"
"42/48","838420"
"8279","28838"
"440/4","4197"
"8169","8941"
"47/48","834223"
"640/8","934"
"29/58","20640"
"17/49","839828"
"8199","448659"
"1323","1.5"
"1322","1"
"1321","1"
