
"Reference number","2023-00297710"
"Entity number","0428311517"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m02-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","P.D.G. & C°"
"Entity address street","Kasteleinsstraat"
"Entity address number","6"
"Entity postal code","1000"
"Entity city","Brussel"
"Entity country","België"
"General assembly date","2023-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"1213","8.2"
"1212","2"
"1211","7"
"8051P","44708"
"10032P","7.4"
"3403","0"
"3","33365.5"
"3402","0"
"3401","0"
"3413","0"
"3412","0"
"3411","0"
"3431","4"
"1011","22307"
"100P","2526773.74"
"8052P","44394.21"
"3423","0"
"1003","25.4"
"3422","0"
"1002","1.4"
"3421","0"
"1001","24"
"10031P","18"
"10231P","144628.75"
"1022","44844.44"
"1021","768904.61"
"2103","4.2"
"3433","4"
"2102","1"
"1013","23608"
"3432","0"
"2101","4"
"1012","1301"
"10232P","56153.83"
"1023","813749.05"
"609","4844.97"
"8251P","15076960.75"
"617","60171.2"
"170/4","2176065.75"
"1053","25.4"
"1052","3"
"1051","24"
"620","504388.29"
"621","143507.45"
"623","165853.31"
"8912","1245918.16"
"8913","930147.59"
"630","706924.53"
"65/66B","108945.19"
"10011","17"
"635","0"
"10012","7"
"8922","2640913.87"
"640","253061.16"
"10022","1.2"
"10021","0.2"
"664/7","2727.93"
"650","65015.89"
"10231","551059.22"
"10232","262689.83"
"440/4","403167.98"
"8962","2640913.87"
"1023P","200782.58"
"66A","2727.93"
"91611","13804427.01"
"640/8","254313.34"
"10211","544647.95"
"10212","224256.66"
"3053","4"
"3052","0"
"3051","4"
"10222","38433.17"
"10221","6411.27"
"450","10600"
"211","0"
"91621","2897400"
"285/8","5024.32"
"492/3","5918.02"
"600/8","323420.81"
"635/8","0"
"75/76B","1939.99"
"8321","14739980.38"
"8322","3564696.16"
"8323","549282.05"
"8324","9988.59"
"12112","2"
"12111","5"
"12113","6.2"
"9431","1819.18"
"22/27","13860412.13"
"10/49","15778841.39"
"20/58","15778841.39"
"291","100000"
"8593","300"
"10/11","2526773.74"
"10/15","12193022.07"
"8121","44708"
"8122","44394.21"
"12101","2"
"285/8P","5324.32"
"12103","2"
"54/58","1475926.49"
"8163","8955.03"
"8162","22271.66"
"1521","60171.2"
"490/1","13785.54"
"8192","3608900.83"
"8193","561062.5"
"8191","13467446.64"
"8194","9988.59"
"9291","122955.06"
"1323","14.4"
"1322","1"
"1321","14"
"40/41","290327.41"
"1341","10"
"454/9","233674.89"
"9062","2640913.87"
"9072","39955"
"9073","57429.84"
"9076","661.64"
"9077","233013.25"
"1103","25.4"
"1102","3"
"1343","11"
"1101","24"
"1342","2"
"9087","25.4"
"9088","23608"
"9086","27"
"670/3","10600"
"10132P","172"
"3101","4"
"81311","0"
"10131P","443"
"740","171352.11"
"3103","4"
"3102","0"
"450/3","107984.84"
"751","1819.18"
"10132","7621"
"8802","1245918.16"
"10131","15987"
"8803","930147.59"
"8801","464848.12"
"1013P","615"
"9903","611470.34"
"9901","718475.54"
"9906","-5410712.42"
"9904","600870.34"
"9905","600870.34"
"42/48","1403835.55"
"91711","385000"
"2053","4.2"
"2052","1"
"2051","4"
"641/8","1252.18"
"10112","6506"
"10111","15801"
"8842","1245918.16"
"8843","930147.59"
"8841","464848.12"
"652/9","43929.3"
"10121","186"
"10122","1115"
"8192P","3586629.17"
"70/76A","4228872.22"
"30/36","33365.5"
"29/58","1913404.94"
"8191P","13467446.64"
"17/49","3585819.32"
"430/8","0"
"8194P","9988.59"
"8193P","552107.47"
"100","2526773.74"
"8653","0"
"8322P","3526607.24"
"10","2526773.74"
"12","10374470.22"
"13","4702490.53"
"14","-5410712.42"
"17","2176065.75"
"8321P","14079118.92"
"22","13804427.01"
"23","44204.67"
"24","11780.45"
"25","0"
"12011","15"
"28","5024.32"
"29","100000"
"60/66A","3510396.68"
"133","4702490.53"
"12013","15.2"
"12012","1"
"8324P","9114.25"
"34","33365.5"
"8323P","542182.24"
"40","273914.4"
"41","16413.01"
"42","464848.12"
"43","0"
"44","403167.98"
"9301","100000"
"45","341659.73"
"46","169962.74"
"14P","-6011582.76"
"9311","22955.06"
"12001","2"
"60","328265.78"
"12003","2"
"61","1404416.05"
"62","813749.05"
"65","108945.19"
"66","2727.93"
"21/28","13865436.45"
"10031","17.2"
"170","0"
"173","2176065.75"
"10032","8.2"
"70","3673100.06"
"74","555772.16"
"75","1939.99"
"76","0"
"752/9","120.81"
"1003P","25.4"
"8251","15076960.75"
"9351","84368.18"
"8273","7099.81"
"8274","874.34"
"8271","660861.46"
"8272","38088.92"
"8122P","44394.21"
"9134","10600"
"9137","10600"
"47/48","24196.98"
"9138","0"
"9371","84368.18"
"8121P","44708"
"9146","308070.3"
"9147","69048.47"
"9145","174995.54"
"9142","234473.16"
"8051","44708"
"9141","234473.16"
"8052","44394.21"
"284/8","5024.32"
"1203","17.2"
"1202","1"
"1201","17"
"67/77","10600"
